area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
6073,1,1028,73,0,2017,A,,113,30025,2773152330,0,0,1776,92361,,0.42,1.98,1.87,0,0,0.94,0.94,,0,0,97,0.3,101473865,3.8,0,0,0,0,59,3.4,3090,3.5
6073,1,44-45,74,0,2017,A,,33,2034,63974281,0,0,605,31456,,4.44,4.57,3.97,0,0,0.87,0.87,,0,0,-83,-3.9,-2038488,-3.1,0,0,0,0,5,0.8,273,0.9
6073,1,445,75,0,2017,A,,5,469,19718215,0,0,809,42080,,2.29,3.93,3.62,0,0,0.92,0.92,,0,0,-3,-0.6,867306,4.6,0,0,0,0,42,5.5,2177,5.5
6073,1,4451,76,0,2017,A,,5,469,19718215,0,0,809,42080,,2.31,3.93,3.62,0,0,0.92,0.92,,0,0,-3,-0.6,867306,4.6,0,0,0,0,42,5.5,2177,5.5
6073,1,44511,77,0,2017,A,,5,469,19718215,0,0,809,42080,,2.67,4.18,3.77,0,0,0.9,0.9,,0,0,-3,-0.6,867306,4.6,0,0,0,0,42,5.5,2177,5.5
6073,1,445110,78,0,2017,A,,5,469,19718215,0,0,809,42080,,2.67,4.18,3.77,0,0,0.9,0.9,,0,0,-3,-0.6,867306,4.6,0,0,0,0,42,5.5,2177,5.5
6073,1,452,75,0,2017,A,,27,1565,44256066,0,0,544,28276,,8.46,4.96,4.25,0,0,0.86,0.86,,0,0,-80,-4.9,-2905794,-6.2,0,0,0,0,-8,-1.4,-403,-1.4
6073,1,4522,76,0,2017,A,,25,1265,34782266,0,0,529,27505,,10.79,5.8,4.88,0,0,0.84,0.84,N,25,100,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,45221,77,0,2017,A,,25,1265,34782266,0,0,529,27505,,10.79,5.8,4.88,0,0,0.84,0.84,N,25,100,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,452210,78,0,2017,A,,25,1265,34782266,0,0,529,27505,,10.79,5.8,4.88,0,0,0.84,0.84,N,25,100,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,4523,76,0,2017,A,,2,301,9473800,0,0,606,31518,,2.28,3.08,2.89,0,0,0.94,0.94,N,2,100,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,45231,77,0,2017,A,,2,301,9473800,0,0,606,31518,,2.28,3.08,2.89,0,0,0.94,0.94,N,2,100,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,452319,78,0,2017,A,,2,301,9473800,0,0,606,31518,,4.2,7.68,9.87,0,0,1.29,1.29,N,2,100,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,454,75,0,2017,A,,1,0,0,0,0,0,0,,18.04,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,4542,76,0,2017,A,,1,0,0,0,0,0,0,,22.56,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,45421,77,0,2017,A,,1,0,0,0,0,0,0,,22.56,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,454210,78,0,2017,A,,1,0,0,0,0,0,0,,22.56,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,48-49,74,0,2017,A,,80,5430,326738123,0,0,1157,60174,,0.25,0.87,0.8,0,0,0.92,0.92,,1,1.3,-18,-0.3,-934967,-0.3,0,0,0,0,0,0,33,0.1
6073,1,491,75,0,2017,A,,80,5430,326738123,0,0,1157,60174,,0.25,0.88,0.83,0,0,0.94,0.94,,1,1.3,-18,-0.3,-934967,-0.3,0,0,0,0,0,0,33,0.1
6073,1,4911,76,0,2017,A,,80,5430,326738123,0,0,1157,60174,,0.25,0.88,0.83,0,0,0.94,0.94,,1,1.3,-18,-0.3,-934967,-0.3,0,0,0,0,0,0,33,0.1
6073,1,49111,77,0,2017,A,,80,5430,326738123,0,0,1157,60174,,0.25,0.88,0.83,0,0,0.94,0.94,,1,1.3,-18,-0.3,-934967,-0.3,0,0,0,0,0,0,33,0.1
6073,1,491110,78,0,2017,A,,80,5430,326738123,0,0,1157,60174,,0.25,0.88,0.83,0,0,0.94,0.94,,1,1.3,-18,-0.3,-934967,-0.3,0,0,0,0,0,0,33,0.1
6073,1,51,74,0,2017,A,,1,1,105570,0,0,2030,105570,,0.73,0.02,0.02,0,0,1.25,1.25,,0,0,0,0,10279,10.8,0,0,0,0,197,10.7,10279,10.8
6073,1,511,75,0,2017,A,,1,1,105570,0,0,2030,105570,,15.04,0.91,1.14,0,0,1.25,1.25,,0,0,0,0,10279,10.8,0,0,0,0,197,10.7,10279,10.8
6073,1,5111,76,0,2017,A,,1,1,105570,0,0,2030,105570,,15.04,0.91,1.14,0,0,1.25,1.25,,0,0,0,0,10279,10.8,0,0,0,0,197,10.7,10279,10.8
6073,1,51113,77,0,2017,A,,1,1,105570,0,0,2030,105570,,18.04,2.33,3,0,0,1.3,1.3,,0,0,0,0,10279,10.8,0,0,0,0,197,10.7,10279,10.8
6073,1,511130,78,0,2017,A,,1,1,105570,0,0,2030,105570,,18.04,2.33,3,0,0,1.3,1.3,,0,0,0,0,10279,10.8,0,0,0,0,197,10.7,10279,10.8
6073,1,52,74,0,2017,A,,1,3,354726,0,0,2274,118242,,0.11,0.02,0.02,0,0,0.96,0.96,,0,0,0,0,-37889,-9.7,0,0,0,0,9,0.4,457,0.4
6073,1,522,75,0,2017,A,,1,3,354726,0,0,2274,118242,,0.14,0.05,0.06,0,0,1.25,1.25,,0,0,0,0,-37889,-9.7,0,0,0,0,9,0.4,457,0.4
6073,1,5222,76,0,2017,A,,1,3,354726,0,0,2274,118242,,0.14,0.05,0.06,0,0,1.25,1.25,,0,0,0,0,-37889,-9.7,0,0,0,0,9,0.4,457,0.4
6073,1,52229,77,0,2017,A,,1,3,354726,0,0,2274,118242,,0.14,0.05,0.06,0,0,1.25,1.25,,0,0,0,0,-37889,-9.7,0,0,0,0,9,0.4,457,0.4
6073,1,522298,78,0,2017,A,,1,3,354726,0,0,2274,118242,,0.3,0.13,0.13,0,0,1.02,1.02,,0,0,0,0,-37889,-9.7,0,0,0,0,9,0.4,457,0.4
6073,1,54,74,0,2017,A,,10,2273,203670924,0,0,1723,89608,,0.69,3.6,3.32,0,0,0.92,0.92,,0,0,-28,-1.2,4316706,2.2,0,0,0,0,57,3.4,2986,3.4
6073,1,541,75,0,2017,A,,10,2273,203670924,0,0,1723,89608,,0.69,3.6,3.32,0,0,0.92,0.92,,0,0,-28,-1.2,4316706,2.2,0,0,0,0,57,3.4,2986,3.4
6073,1,5413,76,0,2017,A,,8,2068,180788736,0,0,1681,87426,,0.9,4.27,3.99,0,0,0.93,0.93,,0,0,-21,-1,4073267,2.3,0,0,0,0,55,3.4,2850,3.4
6073,1,54133,77,0,2017,A,,8,2068,180788736,0,0,1681,87426,,0.91,4.5,4.17,0,0,0.93,0.93,,0,0,-21,-1,4073267,2.3,0,0,0,0,55,3.4,2850,3.4
6073,1,541330,78,0,2017,A,,8,2068,180788736,0,0,1681,87426,,0.91,4.5,4.17,0,0,0.93,0.93,,0,0,-21,-1,4073267,2.3,0,0,0,0,55,3.4,2850,3.4
6073,1,5416,76,0,2017,A,,2,205,22882188,0,0,2147,111620,,3.4,25,25.17,0,0,1.01,1.01,,0,0,-7,-3.3,243439,1.1,0,0,0,0,93,4.5,4833,4.5
6073,1,54162,77,0,2017,A,,2,205,22882188,0,0,2147,111620,,8.2,32.46,30.88,0,0,0.95,0.95,,0,0,-7,-3.3,243439,1.1,0,0,0,0,93,4.5,4833,4.5
6073,1,541620,78,0,2017,A,,2,205,22882188,0,0,2147,111620,,8.2,32.46,30.88,0,0,0.95,0.95,,0,0,-7,-3.3,243439,1.1,0,0,0,0,93,4.5,4833,4.5
6073,1,56,74,0,2017,A,,3,47,1782413,0,0,731,37991,,1.82,2.52,2.27,0,0,0.9,0.9,,0,0,1,2.2,383268,27.4,0,0,0,0,148,25.4,7685,25.4
6073,1,561,75,0,2017,A,,3,47,1782413,0,0,731,37991,,2.17,2.8,2.46,0,0,0.88,0.88,,0,0,1,2.2,383268,27.4,0,0,0,0,148,25.4,7685,25.4
6073,1,5611,76,0,2017,A,,1,4,502583,0,0,2230,115981,,9.02,1.09,2.35,0,0,2,2,,0,0,2,100,318728,173.4,0,0,0,0,210,10.4,10921,10.4
6073,1,56111,77,0,2017,A,,1,4,502583,0,0,2230,115981,,9.02,1.09,2.35,0,0,2,2,,0,0,2,100,318728,173.4,0,0,0,0,210,10.4,10921,10.4
6073,1,561110,78,0,2017,A,,1,4,502583,0,0,2230,115981,,9.02,1.09,2.35,0,0,2,2,,0,0,2,100,318728,173.4,0,0,0,0,210,10.4,10921,10.4
6073,1,5615,76,0,2017,A,,1,0,0,0,0,0,0,,0.89,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,56159,77,0,2017,A,,1,0,0,0,0,0,0,,1.74,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,561599,78,0,2017,A,,1,0,0,0,0,0,0,,1.74,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,5617,76,0,2017,A,,1,43,1279830,0,0,578,30055,,30.07,91.71,84.92,0,0,0.93,0.93,,0,0,-1,-2.3,64540,5.3,0,0,0,0,52,9.9,2694,9.8
6073,1,56172,77,0,2017,A,,1,43,1279830,0,0,578,30055,,30.07,91.71,84.92,0,0,0.93,0.93,,0,0,-1,-2.3,64540,5.3,0,0,0,0,52,9.9,2694,9.8
6073,1,561720,78,0,2017,A,,1,43,1279830,0,0,578,30055,,30.07,91.71,84.92,0,0,0.93,0.93,,0,0,-1,-2.3,64540,5.3,0,0,0,0,52,9.9,2694,9.8
6073,1,62,74,0,2017,A,,6,6993,624330583,0,0,1717,89275,,0.44,1.76,1.85,0,0,1.05,1.05,,0,0,87,1.3,45879098,7.9,0,0,0,0,106,6.6,5518,6.6
6073,1,621,75,0,2017,A,,1,1,34930,0,0,1343,69860,,0.18,0,0,0,0,0.79,0.79,,0,0,0,0,-43387,-55.4,0,0,0,0,-47,-3.4,-2433,-3.4
6073,1,6211,76,0,2017,A,,1,1,34930,0,0,1343,69860,,0.25,0,0,0,0,0.78,0.78,,0,0,0,0,-43387,-55.4,0,0,0,0,-47,-3.4,-2433,-3.4
6073,1,62111,77,0,2017,A,,1,1,34930,0,0,1343,69860,,0.25,0,0,0,0,0.78,0.78,,0,0,0,0,-43387,-55.4,0,0,0,0,-47,-3.4,-2433,-3.4
6073,1,621111,78,0,2017,A,,1,1,34930,0,0,1343,69860,,0.25,0,0,0,0,0.78,0.78,,0,0,0,0,-43387,-55.4,0,0,0,0,-47,-3.4,-2433,-3.4
6073,1,622,75,0,2017,A,,5,6993,624295653,0,0,1717,89276,,1.18,2.04,2.09,0,0,1.02,1.02,,0,0,88,1.3,45922485,7.9,0,0,0,0,106,6.6,5518,6.6
6073,1,6221,76,0,2017,A,,5,6993,624295653,0,0,1717,89276,,1.21,2.09,2.13,0,0,1.02,1.02,,0,0,88,1.3,45922485,7.9,0,0,0,0,106,6.6,5518,6.6
6073,1,62211,77,0,2017,A,,5,6993,624295653,0,0,1717,89276,,1.21,2.09,2.13,0,0,1.02,1.02,,0,0,88,1.3,45922485,7.9,0,0,0,0,106,6.6,5518,6.6
6073,1,622110,78,0,2017,A,,5,6993,624295653,0,0,1717,89276,,1.21,2.09,2.13,0,0,1.02,1.02,,0,0,88,1.3,45922485,7.9,0,0,0,0,106,6.6,5518,6.6
6073,1,71,74,0,2017,A,,4,27,1696151,0,0,1204,62627,,0.31,0.07,0.08,0,0,1.1,1.1,,0,0,-2,-6.9,-103971,-5.8,0,0,0,0,17,1.4,909,1.5
6073,1,712,75,0,2017,A,,3,27,1696151,0,0,1204,62627,,0.48,0.12,0.1,0,0,0.85,0.85,,0,0,-2,-6.9,-103971,-5.8,0,0,0,0,17,1.4,909,1.5
6073,1,7121,76,0,2017,A,,3,27,1696151,0,0,1204,62627,,0.48,0.12,0.1,0,0,0.85,0.85,,0,0,-2,-6.9,-103971,-5.8,0,0,0,0,17,1.4,909,1.5
6073,1,71211,77,0,2017,A,,1,1,82121,0,0,1579,82121,,2.44,0.02,0.02,0,0,0.93,0.93,,0,0,0,0,301,0.4,0,0,0,0,6,0.4,301,0.4
6073,1,712110,78,0,2017,A,,1,1,82121,0,0,1579,82121,,2.44,0.02,0.02,0,0,0.93,0.93,,0,0,0,0,301,0.4,0,0,0,0,6,0.4,301,0.4
6073,1,71219,77,0,2017,A,,2,26,1614030,0,0,1190,61880,,0.36,0.16,0.14,0,0,0.91,0.91,,0,0,-2,-7.1,-104272,-6.1,0,0,0,0,17,1.4,875,1.4
6073,1,712190,78,0,2017,A,,2,26,1614030,0,0,1190,61880,,0.36,0.16,0.14,0,0,0.91,0.91,,0,0,-2,-7.1,-104272,-6.1,0,0,0,0,17,1.4,875,1.4
6073,1,713,75,0,2017,A,,1,0,0,0,0,0,0,,0.16,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,7139,76,0,2017,A,,1,0,0,0,0,0,0,,0.16,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,71394,77,0,2017,A,,1,0,0,0,0,0,0,,0.52,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,713940,78,0,2017,A,,1,0,0,0,0,0,0,,0.52,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,81,74,0,2017,A,,1,23,1313434,0,0,1090,56695,,0.53,0.5,0.5,0,0,0.98,0.98,,0,0,1,4.5,112154,9.3,0,0,0,0,56,5.4,2906,5.4
6073,1,812,75,0,2017,A,,1,23,1313434,0,0,1090,56695,,1.01,1.64,1.6,0,0,0.97,0.97,,0,0,1,4.5,112154,9.3,0,0,0,0,56,5.4,2906,5.4
6073,1,8122,76,0,2017,A,,1,23,1313434,0,0,1090,56695,,1.16,1.68,1.62,0,0,0.96,0.96,,0,0,1,4.5,112154,9.3,0,0,0,0,56,5.4,2906,5.4
6073,1,81222,77,0,2017,A,,1,23,1313434,0,0,1090,56695,,1.16,1.68,1.62,0,0,0.96,0.96,,0,0,1,4.5,112154,9.3,0,0,0,0,56,5.4,2906,5.4
6073,1,812220,78,0,2017,A,,1,23,1313434,0,0,1090,56695,,1.16,1.68,1.62,0,0,0.96,0.96,,0,0,1,4.5,112154,9.3,0,0,0,0,56,5.4,2906,5.4
6073,1,92,74,0,2017,A,,113,30025,2773152330,0,0,1776,92361,,0.42,1.98,1.87,0,0,0.94,0.94,,0,0,97,0.3,101473865,3.8,0,0,0,0,59,3.4,3090,3.5
6073,1,921,75,0,2017,A,,10,2263,111207509,0,0,945,49136,,0.4,1.51,0.82,0,0,0.54,0.54,,1,11.1,-59,-2.5,2351102,2.2,0,0,0,0,43,4.8,2247,4.8
6073,1,9211,76,0,2017,A,,10,2263,111207509,0,0,945,49136,,0.4,1.51,0.82,0,0,0.54,0.54,,1,11.1,-59,-2.5,2351102,2.2,0,0,0,0,43,4.8,2247,4.8
6073,1,92113,77,0,2017,A,,3,317,31955848,0,0,1940,100887,,0.49,0.33,0.37,0,0,1.09,1.09,,0,0,-12,-3.6,-901687,-2.7,0,0,0,0,16,0.8,864,0.9
6073,1,921130,78,0,2017,A,,3,317,31955848,0,0,1940,100887,,0.49,0.33,0.37,0,0,1.09,1.09,,0,0,-12,-3.6,-901687,-2.7,0,0,0,0,16,0.8,864,0.9
6073,1,92119,77,0,2017,A,,7,1947,79251661,0,0,783,40715,,0.37,5.21,2.29,0,0,0.44,0.44,,1,16.7,-46,-2.3,3252789,4.3,0,0,0,0,50,6.8,2584,6.8
6073,1,921190,78,0,2017,A,,7,1947,79251661,0,0,783,40715,,0.37,5.21,2.29,0,0,0.44,0.44,,1,16.7,-46,-2.3,3252789,4.3,0,0,0,0,50,6.8,2584,6.8
6073,1,922,75,0,2017,A,,33,6907,781391136,0,0,2176,113129,,0.86,2.7,2.76,0,0,1.02,1.02,,-1,-2.9,4,0.1,20878910,2.7,0,0,0,0,57,2.7,2959,2.7
6073,1,9221,76,0,2017,A,,33,6907,781391136,0,0,2176,113129,,0.86,2.7,2.76,0,0,1.02,1.02,,-1,-2.9,4,0.1,20878910,2.7,0,0,0,0,57,2.7,2959,2.7
6073,1,92211,77,0,2017,A,,4,466,40355660,0,0,1665,86600,,0.58,1.39,1.22,0,0,0.87,0.87,,-1,-20,3,0.6,828310,2.1,0,0,0,0,23,1.4,1197,1.4
6073,1,922110,78,0,2017,A,,4,466,40355660,0,0,1665,86600,,0.58,1.39,1.22,0,0,0.87,0.87,,-1,-20,3,0.6,828310,2.1,0,0,0,0,23,1.4,1197,1.4
6073,1,92212,77,0,2017,A,,22,5662,659533676,0,0,2240,116483,,1.12,4.08,3.97,0,0,0.97,0.97,,0,0,3,0.1,18158296,2.8,0,0,0,0,60,2.8,3139,2.8
6073,1,922120,78,0,2017,A,,22,5662,659533676,0,0,2240,116483,,1.12,4.08,3.97,0,0,0.97,0.97,,0,0,3,0.1,18158296,2.8,0,0,0,0,60,2.8,3139,2.8
6073,1,92213,77,0,2017,A,,3,345,40023851,0,0,2232,116039,,0.82,1.65,1.53,0,0,0.93,0.93,,0,0,2,0.6,1468107,3.8,0,0,0,0,68,3.1,3495,3.1
6073,1,922130,78,0,2017,A,,3,345,40023851,0,0,2232,116039,,0.82,1.65,1.53,0,0,0.93,0.93,,0,0,2,0.6,1468107,3.8,0,0,0,0,68,3.1,3495,3.1
6073,1,92214,77,0,2017,A,,1,227,17050568,0,0,1445,75140,,0.69,0.61,0.57,0,0,0.93,0.93,,0,0,-3,-1.3,109015,0.6,0,0,0,0,25,1.8,1321,1.8
6073,1,922140,78,0,2017,A,,1,227,17050568,0,0,1445,75140,,0.69,0.61,0.57,0,0,0.93,0.93,,0,0,-3,-1.3,109015,0.6,0,0,0,0,25,1.8,1321,1.8
6073,1,92219,77,0,2017,A,,3,207,24427381,0,0,2268,117912,,0.43,0.83,0.91,0,0,1.1,1.1,,0,0,-3,-1.4,315182,1.3,0,0,0,0,55,2.5,2818,2.4
6073,1,922190,78,0,2017,A,,3,207,24427381,0,0,2268,117912,,0.43,0.83,0.91,0,0,1.1,1.1,,0,0,-3,-1.4,315182,1.3,0,0,0,0,55,2.5,2818,2.4
6073,1,923,75,0,2017,A,,18,1131,94529411,0,0,1608,83611,,0.62,0.61,0.51,0,0,0.84,0.84,,0,0,14,1.3,6545117,7.4,0,0,0,0,93,6.1,4807,6.1
6073,1,9231,76,0,2017,A,,18,1131,94529411,0,0,1608,83611,,0.62,0.61,0.51,0,0,0.84,0.84,,0,0,14,1.3,6545117,7.4,0,0,0,0,93,6.1,4807,6.1
6073,1,92312,77,0,2017,A,,2,25,1898639,0,0,1490,77495,,0.3,0.04,0.03,0,0,0.68,0.68,,0,0,1,4.2,101018,5.6,0,0,0,0,34,2.3,1806,2.4
6073,1,923120,78,0,2017,A,,2,25,1898639,0,0,1490,77495,,0.3,0.04,0.03,0,0,0.68,0.68,,0,0,1,4.2,101018,5.6,0,0,0,0,34,2.3,1806,2.4
6073,1,92313,77,0,2017,A,,11,372,30932393,0,0,1601,83264,,0.65,0.53,0.48,0,0,0.9,0.9,,0,0,1,0.3,1679582,5.7,0,0,0,0,85,5.6,4415,5.6
6073,1,923130,78,0,2017,A,,11,372,30932393,0,0,1601,83264,,0.65,0.53,0.48,0,0,0.9,0.9,,0,0,1,0.3,1679582,5.7,0,0,0,0,85,5.6,4415,5.6
6073,1,92314,77,0,2017,A,,5,735,61698379,0,0,1615,83991,,1.18,1.45,1.34,0,0,0.93,0.93,,0,0,13,1.8,4764517,8.4,0,0,0,0,98,6.5,5108,6.5
6073,1,923140,78,0,2017,A,,5,735,61698379,0,0,1615,83991,,1.18,1.45,1.34,0,0,0.93,0.93,,0,0,13,1.8,4764517,8.4,0,0,0,0,98,6.5,5108,6.5
6073,1,924,75,0,2017,A,,12,494,39747123,0,0,1546,80406,,0.2,0.5,0.45,0,0,0.89,0.89,,0,0,-7,-1.4,1169590,3,0,0,0,0,66,4.5,3469,4.5
6073,1,9241,76,0,2017,A,,12,494,39747123,0,0,1546,80406,,0.2,0.5,0.45,0,0,0.89,0.89,,0,0,-7,-1.4,1169590,3,0,0,0,0,66,4.5,3469,4.5
6073,1,92411,77,0,2017,A,,1,11,1449919,0,0,2460,127934,,0.33,0.06,0.07,0,0,1.05,1.05,,0,0,1,10,172611,13.5,0,0,0,0,-38,-1.5,-1962,-1.5
6073,1,924110,78,0,2017,A,,1,11,1449919,0,0,2460,127934,,0.33,0.06,0.07,0,0,1.05,1.05,,0,0,1,10,172611,13.5,0,0,0,0,-38,-1.5,-1962,-1.5
6073,1,92412,77,0,2017,A,,11,483,38297204,0,0,1525,79290,,0.19,0.59,0.56,0,0,0.95,0.95,,0,0,-9,-1.8,996979,2.7,0,0,0,0,66,4.5,3412,4.5
6073,1,924120,78,0,2017,A,,11,483,38297204,0,0,1525,79290,,0.19,0.59,0.56,0,0,0.95,0.95,,0,0,-9,-1.8,996979,2.7,0,0,0,0,66,4.5,3412,4.5
6073,1,925,75,0,2017,A,,1,4,415238,0,0,1956,101691,,0.59,0.04,0.04,0,0,0.84,0.84,,0,0,0,0,44861,12.1,0,0,0,0,175,9.8,9097,9.8
6073,1,9251,76,0,2017,A,,1,4,415238,0,0,1956,101691,,0.59,0.04,0.04,0,0,0.84,0.84,,0,0,0,0,44861,12.1,0,0,0,0,175,9.8,9097,9.8
6073,1,92512,77,0,2017,A,,1,4,415238,0,0,1956,101691,,1.67,0.35,0.39,0,0,1.1,1.1,,0,0,0,0,44861,12.1,0,0,0,0,175,9.8,9097,9.8
6073,1,925120,78,0,2017,A,,1,4,415238,0,0,1956,101691,,1.67,0.35,0.39,0,0,1.1,1.1,,0,0,0,0,44861,12.1,0,0,0,0,175,9.8,9097,9.8
6073,1,926,75,0,2017,A,,22,1551,148708522,0,0,1843,95853,,0.26,0.65,0.62,0,0,0.97,0.97,,0,0,20,1.3,2924262,2,0,0,0,0,11,0.6,605,0.6
6073,1,9261,76,0,2017,A,,22,1551,148708522,0,0,1843,95853,,0.26,0.65,0.62,0,0,0.97,0.97,,0,0,20,1.3,2924262,2,0,0,0,0,11,0.6,605,0.6
6073,1,92611,77,0,2017,A,,6,62,3322181,0,0,1024,53226,,0.29,0.14,0.08,0,0,0.53,0.53,,0,0,-1,-1.6,255208,8.3,0,0,0,0,94,10.1,4864,10.1
6073,1,926110,78,0,2017,A,,6,62,3322181,0,0,1024,53226,,0.29,0.14,0.08,0,0,0.53,0.53,,0,0,-1,-1.6,255208,8.3,0,0,0,0,94,10.1,4864,10.1
6073,1,92612,77,0,2017,A,,6,1360,131636308,0,0,1862,96827,,0.39,1.25,1.34,0,0,1.07,1.07,,0,0,29,2.2,2408176,1.9,0,0,0,0,-5,-0.3,-240,-0.2
6073,1,926120,78,0,2017,A,,6,1360,131636308,0,0,1862,96827,,0.39,1.25,1.34,0,0,1.07,1.07,,0,0,29,2.2,2408176,1.9,0,0,0,0,-5,-0.3,-240,-0.2
6073,1,92613,77,0,2017,A,,1,3,486224,0,0,2805,145867,,0.43,0.03,0.04,0,0,1.04,1.04,,0,0,-4,-57.1,-397824,-45,0,0,0,0,317,12.7,16494,12.7
6073,1,926130,78,0,2017,A,,1,3,486224,0,0,2805,145867,,0.43,0.03,0.04,0,0,1.04,1.04,,0,0,-4,-57.1,-397824,-45,0,0,0,0,317,12.7,16494,12.7
6073,1,92614,77,0,2017,A,,3,49,3931902,0,0,1554,80793,,0.08,0.11,0.1,0,0,0.96,0.96,,0,0,-6,-10.9,-64174,-1.6,0,0,0,0,155,11.1,8027,11
