area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
6073,1,45299,77,0,2015,A,,2,341,10543635,0,0,595,30920,,4.63,8.81,11.41,0,0,1.29,1.29,,0,0,-32,-8.6,-192391,-1.8,0,0,0,0,41,7.4,2105,7.3
6073,1,452990,78,0,2015,A,,2,341,10543635,0,0,595,30920,,4.63,8.81,11.41,0,0,1.29,1.29,,0,0,-32,-8.6,-192391,-1.8,0,0,0,0,41,7.4,2105,7.3
6073,1,454,75,0,2015,A,,1,0,0,0,0,0,0,,18.51,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,4542,76,0,2015,A,,1,0,0,0,0,0,0,,23.14,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,45421,77,0,2015,A,,1,0,0,0,0,0,0,,23.14,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,454210,78,0,2015,A,,1,0,0,0,0,0,0,,23.14,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,48-49,74,0,2015,A,,78,5324,335454413,0,0,1212,63009,,0.25,0.89,0.81,0,0,0.91,0.91,,1,1.3,133,2.6,17323066,5.4,0,0,0,0,34,2.9,1728,2.8
6073,1,491,75,0,2015,A,,78,5324,335454413,0,0,1212,63009,,0.25,0.91,0.84,0,0,0.93,0.93,,1,1.3,133,2.6,17323066,5.4,0,0,0,0,34,2.9,1728,2.8
6073,1,4911,76,0,2015,A,,78,5324,335454413,0,0,1212,63009,,0.25,0.91,0.84,0,0,0.93,0.93,,1,1.3,133,2.6,17323066,5.4,0,0,0,0,34,2.9,1728,2.8
6073,1,49111,77,0,2015,A,,78,5324,335454413,0,0,1212,63009,,0.25,0.91,0.84,0,0,0.93,0.93,,1,1.3,133,2.6,17323066,5.4,0,0,0,0,34,2.9,1728,2.8
6073,1,491110,78,0,2015,A,,78,5324,335454413,0,0,1212,63009,,0.25,0.91,0.84,0,0,0.93,0.93,,1,1.3,133,2.6,17323066,5.4,0,0,0,0,34,2.9,1728,2.8
6073,1,51,74,0,2015,A,,2,2,172451,0,0,1658,86226,,1.46,0.03,0.03,0,0,1.06,1.06,,0,0,0,0,-2670,-1.5,0,0,0,0,-26,-1.5,-1335,-1.5
6073,1,511,75,0,2015,A,,1,1,91944,0,0,1768,91944,,13.22,0.84,0.97,0,0,1.15,1.15,,0,0,0,0,2240,2.5,0,0,0,0,43,2.5,2240,2.5
6073,1,5111,76,0,2015,A,,1,1,91944,0,0,1768,91944,,13.22,0.84,0.97,0,0,1.15,1.15,,0,0,0,0,2240,2.5,0,0,0,0,43,2.5,2240,2.5
6073,1,51113,77,0,2015,A,,1,1,91944,0,0,1768,91944,,15.43,1.96,2.41,0,0,1.22,1.22,,0,0,0,0,2240,2.5,0,0,0,0,43,2.5,2240,2.5
6073,1,511130,78,0,2015,A,,1,1,91944,0,0,1768,91944,,15.43,1.96,2.41,0,0,1.22,1.22,,0,0,0,0,2240,2.5,0,0,0,0,43,2.5,2240,2.5
6073,1,519,75,0,2015,A,,1,1,80507,0,0,1548,80507,,0.83,0.02,0.02,0,0,0.94,0.94,,0,0,0,0,-4910,-5.7,0,0,0,0,-95,-5.8,-4910,-5.7
6073,1,5191,76,0,2015,A,,1,1,80507,0,0,1548,80507,,0.83,0.02,0.02,0,0,0.94,0.94,,0,0,0,0,-4910,-5.7,0,0,0,0,-95,-5.8,-4910,-5.7
6073,1,51912,77,0,2015,A,,1,1,80507,0,0,1548,80507,,0.85,0.02,0.02,0,0,0.95,0.95,,0,0,0,0,-4910,-5.7,0,0,0,0,-95,-5.8,-4910,-5.7
6073,1,519120,78,0,2015,A,,1,1,80507,0,0,1548,80507,,0.85,0.02,0.02,0,0,0.95,0.95,,0,0,0,0,-4910,-5.7,0,0,0,0,-95,-5.8,-4910,-5.7
6073,1,52,74,0,2015,A,,1,4,389327,0,0,1872,97332,,0.12,0.03,0.02,0,0,0.82,0.82,,-1,-50,0,0,42857,12.4,0,0,0,0,-32,-1.7,-1659,-1.7
6073,1,522,75,0,2015,A,,1,4,389327,0,0,1872,97332,,0.14,0.07,0.07,0,0,1.06,1.06,,0,0,1,33.3,108056,38.4,0,0,0,0,69,3.8,3575,3.8
6073,1,5222,76,0,2015,A,,1,4,389327,0,0,1872,97332,,0.14,0.07,0.07,0,0,1.06,1.06,,0,0,1,33.3,108056,38.4,0,0,0,0,69,3.8,3575,3.8
6073,1,52229,77,0,2015,A,,1,4,389327,0,0,1872,97332,,0.14,0.07,0.07,0,0,1.06,1.06,,0,0,1,33.3,108056,38.4,0,0,0,0,69,3.8,3575,3.8
6073,1,522298,78,0,2015,A,,1,4,389327,0,0,1872,97332,,0.31,0.16,0.15,0,0,0.89,0.89,,0,0,1,33.3,108056,38.4,0,0,0,0,69,3.8,3575,3.8
6073,1,54,74,0,2015,A,,10,2200,190187512,0,0,1662,86436,,0.7,3.6,3.3,0,0,0.92,0.92,,0,0,-22,-1,303784,0.2,0,0,0,0,19,1.2,983,1.2
6073,1,541,75,0,2015,A,,10,2200,190187512,0,0,1662,86436,,0.7,3.6,3.3,0,0,0.92,0.92,,0,0,-22,-1,303784,0.2,0,0,0,0,19,1.2,983,1.2
6073,1,5413,76,0,2015,A,,8,1997,168878504,0,0,1626,84552,,0.92,4.3,3.99,0,0,0.93,0.93,,0,0,-15,-0.7,-540545,-0.3,0,0,0,0,7,0.4,358,0.4
6073,1,54133,77,0,2015,A,,8,1997,168878504,0,0,1626,84552,,0.92,4.52,4.18,0,0,0.92,0.92,,0,0,-15,-0.7,-540545,-0.3,0,0,0,0,7,0.4,358,0.4
6073,1,541330,78,0,2015,A,,8,1997,168878504,0,0,1626,84552,,0.92,4.52,4.18,0,0,0.92,0.92,,0,0,-15,-0.7,-540545,-0.3,0,0,0,0,7,0.4,358,0.4
6073,1,5416,76,0,2015,A,,2,203,21309008,0,0,2019,104970,,4.21,24.95,24.47,0,0,0.98,0.98,,0,0,-7,-3.3,844329,4.1,0,0,0,0,143,7.6,7442,7.6
6073,1,54162,77,0,2015,A,,2,203,21309008,0,0,2019,104970,,7.71,32.59,29.97,0,0,0.92,0.92,,0,0,-7,-3.3,844329,4.1,0,0,0,0,143,7.6,7442,7.6
6073,1,541620,78,0,2015,A,,2,203,21309008,0,0,2019,104970,,7.71,32.59,29.97,0,0,0.92,0.92,,0,0,-7,-3.3,844329,4.1,0,0,0,0,143,7.6,7442,7.6
6073,1,56,74,0,2015,A,,3,46,1300022,0,0,541,28109,,1.78,2.38,1.65,0,0,0.69,0.69,,1,50,0,0,234505,22,0,0,0,0,96,21.6,4946,21.4
6073,1,561,75,0,2015,A,,3,46,1300022,0,0,541,28109,,2.12,2.67,1.8,0,0,0.67,0.67,,1,50,0,0,234505,22,0,0,0,0,96,21.6,4946,21.4
6073,1,5611,76,0,2015,A,,1,1,131056,0,0,2016,104845,,9.26,0.26,0.59,0,0,1.84,1.84,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,56111,77,0,2015,A,,1,1,131056,0,0,2016,104845,,9.26,0.26,0.59,0,0,1.84,1.84,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,561110,78,0,2015,A,,1,1,131056,0,0,2016,104845,,9.26,0.26,0.59,0,0,1.84,1.84,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,5615,76,0,2015,A,,1,0,0,0,0,0,0,,0.91,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,56159,77,0,2015,A,,1,0,0,0,0,0,0,,1.82,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,561599,78,0,2015,A,,1,0,0,0,0,0,0,,1.82,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,5617,76,0,2015,A,,1,45,1168966,0,0,500,25977,,23.14,71.56,66.94,0,0,0.93,0.93,,0,0,-1,-2.2,103449,9.7,0,0,0,0,55,12.4,2814,12.1
6073,1,56172,77,0,2015,A,,1,45,1168966,0,0,500,25977,,23.14,71.56,66.94,0,0,0.93,0.93,,0,0,-1,-2.2,103449,9.7,0,0,0,0,55,12.4,2814,12.1
6073,1,561720,78,0,2015,A,,1,45,1168966,0,0,500,25977,,23.14,71.56,66.94,0,0,0.93,0.93,,0,0,-1,-2.2,103449,9.7,0,0,0,0,55,12.4,2814,12.1
6073,1,62,74,0,2015,A,,6,6725,562317595,0,0,1608,83612,,0.47,1.8,1.84,0,0,1.03,1.03,,-1,-14.3,125,1.9,23868281,4.4,0,0,0,0,39,2.5,2023,2.5
6073,1,621,75,0,2015,A,,1,2,169953,0,0,1401,72837,,0.19,0.01,0.01,0,0,0.86,0.86,,0,0,-2,-50,-139178,-45,0,0,0,0,-26,-1.8,-1354,-1.8
6073,1,6211,76,0,2015,A,,1,2,169953,0,0,1401,72837,,0.25,0.01,0.01,0,0,0.84,0.84,,0,0,-2,-50,-139178,-45,0,0,0,0,-26,-1.8,-1354,-1.8
6073,1,62111,77,0,2015,A,,1,2,169953,0,0,1401,72837,,0.25,0.01,0.01,0,0,0.84,0.84,,0,0,-2,-50,-139178,-45,0,0,0,0,-26,-1.8,-1354,-1.8
6073,1,621111,78,0,2015,A,,1,2,169953,0,0,1401,72837,,0.25,0.01,0.01,0,0,0.84,0.84,,0,0,-2,-50,-139178,-45,0,0,0,0,-26,-1.8,-1354,-1.8
6073,1,622,75,0,2015,A,,5,6723,562147642,0,0,1608,83616,,1.25,2.07,2.08,0,0,1,1,,0,0,128,1.9,24007459,4.5,0,0,0,0,39,2.5,2022,2.5
6073,1,6221,76,0,2015,A,,5,6723,562147642,0,0,1608,83616,,1.28,2.12,2.12,0,0,1,1,,0,0,128,1.9,24007459,4.5,0,0,0,0,39,2.5,2022,2.5
6073,1,62211,77,0,2015,A,,5,6723,562147642,0,0,1608,83616,,1.28,2.12,2.12,0,0,1,1,,0,0,128,1.9,24007459,4.5,0,0,0,0,39,2.5,2022,2.5
6073,1,622110,78,0,2015,A,,5,6723,562147642,0,0,1608,83616,,1.28,2.12,2.12,0,0,1,1,,0,0,128,1.9,24007459,4.5,0,0,0,0,39,2.5,2022,2.5
6073,1,71,74,0,2015,A,,4,24,1557497,0,0,1227,63788,,0.31,0.06,0.07,0,0,1.17,1.17,,0,0,0,0,139282,9.8,0,0,0,0,87,7.6,4490,7.6
6073,1,712,75,0,2015,A,,3,24,1557497,0,0,1227,63788,,0.48,0.1,0.1,0,0,0.9,0.9,,0,0,0,0,139282,9.8,0,0,0,0,87,7.6,4490,7.6
6073,1,7121,76,0,2015,A,,3,24,1557497,0,0,1227,63788,,0.48,0.1,0.1,0,0,0.9,0.9,,0,0,0,0,139282,9.8,0,0,0,0,87,7.6,4490,7.6
6073,1,71211,77,0,2015,A,,1,1,84460,0,0,1624,84460,,2.57,0.02,0.02,0,0,0.98,0.98,,0,0,0,0,5231,6.6,0,0,0,0,100,6.6,5231,6.6
6073,1,712110,78,0,2015,A,,1,1,84460,0,0,1624,84460,,2.57,0.02,0.02,0,0,0.98,0.98,,0,0,0,0,5231,6.6,0,0,0,0,100,6.6,5231,6.6
6073,1,71219,77,0,2015,A,,2,23,1473037,0,0,1210,62905,,0.36,0.14,0.14,0,0,0.97,0.97,,0,0,0,0,134051,10,0,0,0,0,86,7.7,4477,7.7
6073,1,712190,78,0,2015,A,,2,23,1473037,0,0,1210,62905,,0.36,0.14,0.14,0,0,0.97,0.97,,0,0,0,0,134051,10,0,0,0,0,86,7.7,4477,7.7
6073,1,713,75,0,2015,A,,1,0,0,0,0,0,0,,0.16,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,7139,76,0,2015,A,,1,0,0,0,0,0,0,,0.16,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,71394,77,0,2015,A,,1,0,0,0,0,0,0,,0.52,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,713940,78,0,2015,A,,1,0,0,0,0,0,0,,0.52,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,1,81,74,0,2015,A,,1,20,1051252,0,0,1032,53681,,0.55,0.45,0.42,0,0,0.95,0.95,,0,0,-1,-4.8,-42183,-3.9,0,0,0,0,19,1.9,985,1.9
6073,1,812,75,0,2015,A,,1,20,1051252,0,0,1032,53681,,1.04,1.51,1.4,0,0,0.95,0.95,,0,0,-1,-4.8,-42183,-3.9,0,0,0,0,19,1.9,985,1.9
6073,1,8122,76,0,2015,A,,1,20,1051252,0,0,1032,53681,,1.17,1.54,1.42,0,0,0.94,0.94,,0,0,-1,-4.8,-42183,-3.9,0,0,0,0,19,1.9,985,1.9
6073,1,81222,77,0,2015,A,,1,20,1051252,0,0,1032,53681,,1.17,1.54,1.42,0,0,0.94,0.94,,0,0,-1,-4.8,-42183,-3.9,0,0,0,0,19,1.9,985,1.9
6073,1,812220,78,0,2015,A,,1,20,1051252,0,0,1032,53681,,1.17,1.54,1.42,0,0,0.94,0.94,,0,0,-1,-4.8,-42183,-3.9,0,0,0,0,19,1.9,985,1.9
6073,1,92,74,0,2015,A,,113,29406,2609663140,0,0,1707,88745,,0.42,1.99,1.86,0,0,0.93,0.93,,-5,-4.2,5,0,72180886,2.8,0,0,0,0,47,2.8,2438,2.8
6073,1,921,75,0,2015,A,,10,2332,110251817,0,0,909,47276,,0.46,1.56,0.83,0,0,0.53,0.53,,0,0,-188,-7.5,-79883,-0.1,0,0,0,0,67,8,3489,8
6073,1,9211,76,0,2015,A,,10,2332,110251817,0,0,909,47276,,0.46,1.56,0.83,0,0,0.53,0.53,,0,0,-188,-7.5,-79883,-0.1,0,0,0,0,67,8,3489,8
6073,1,92113,77,0,2015,A,,3,341,33390488,0,0,1882,97871,,0.5,0.36,0.39,0,0,1.09,1.09,,0,0,-32,-8.6,-1975018,-5.6,0,0,0,0,56,3.1,2930,3.1
6073,1,921130,78,0,2015,A,,3,341,33390488,0,0,1882,97871,,0.5,0.36,0.39,0,0,1.09,1.09,,0,0,-32,-8.6,-1975018,-5.6,0,0,0,0,56,3.1,2930,3.1
6073,1,92119,77,0,2015,A,,7,1991,76861329,0,0,742,38606,,0.45,5.54,2.38,0,0,0.43,0.43,,0,0,-156,-7.3,1895135,2.5,0,0,0,0,71,10.6,3693,10.6
6073,1,921190,78,0,2015,A,,7,1991,76861329,0,0,742,38606,,0.45,5.54,2.38,0,0,0.43,0.43,,0,0,-156,-7.3,1895135,2.5,0,0,0,0,71,10.6,3693,10.6
6073,1,922,75,0,2015,A,,32,6860,757899163,0,0,2125,110484,,0.83,2.78,2.83,0,0,1.01,1.01,,-1,-3,-175,-2.5,14042135,1.9,0,0,0,0,92,4.5,4744,4.5
6073,1,9221,76,0,2015,A,,32,6860,757899163,0,0,2125,110484,,0.83,2.78,2.83,0,0,1.01,1.01,,-1,-3,-175,-2.5,14042135,1.9,0,0,0,0,92,4.5,4744,4.5
6073,1,92211,77,0,2015,A,,3,462,40186631,0,0,1673,87015,,0.45,1.41,1.18,0,0,0.84,0.84,,0,0,-11,-2.3,953825,2.4,0,0,0,0,79,5,4114,5
6073,1,922110,78,0,2015,A,,3,462,40186631,0,0,1673,87015,,0.45,1.41,1.18,0,0,0.84,0.84,,0,0,-11,-2.3,953825,2.4,0,0,0,0,79,5,4114,5
6073,1,92212,77,0,2015,A,,22,5614,635599177,0,0,2177,113220,,1.1,4.18,4.04,0,0,0.97,0.97,,-1,-4.3,-172,-3,10738825,1.7,0,0,0,0,100,4.8,5222,4.8
6073,1,922120,78,0,2015,A,,22,5614,635599177,0,0,2177,113220,,1.1,4.18,4.04,0,0,0.97,0.97,,-1,-4.3,-172,-3,10738825,1.7,0,0,0,0,100,4.8,5222,4.8
6073,1,92213,77,0,2015,A,,3,331,39203659,0,0,2277,118410,,0.85,1.63,1.58,0,0,0.97,0.97,,0,0,10,3.1,1526203,4.1,0,0,0,0,20,0.9,1065,0.9
6073,1,922130,78,0,2015,A,,3,331,39203659,0,0,2277,118410,,0.85,1.63,1.58,0,0,0.97,0.97,,0,0,10,3.1,1526203,4.1,0,0,0,0,20,0.9,1065,0.9
6073,1,92214,77,0,2015,A,,1,229,17006984,0,0,1427,74212,,0.69,0.62,0.58,0,0,0.94,0.94,,0,0,4,1.8,280398,1.7,0,0,0,0,-6,-0.4,-294,-0.4
6073,1,922140,78,0,2015,A,,1,229,17006984,0,0,1427,74212,,0.69,0.62,0.58,0,0,0.94,0.94,,0,0,4,1.8,280398,1.7,0,0,0,0,-6,-0.4,-294,-0.4
6073,1,92219,77,0,2015,A,,3,224,25902712,0,0,2225,115680,,0.42,1.08,1.2,0,0,1.11,1.11,,0,0,-6,-2.6,542884,2.1,0,0,0,0,105,5,5460,5
6073,1,922190,78,0,2015,A,,3,224,25902712,0,0,2225,115680,,0.42,1.08,1.2,0,0,1.11,1.11,,0,0,-6,-2.6,542884,2.1,0,0,0,0,105,5,5460,5
6073,1,923,75,0,2015,A,,18,1124,88655801,0,0,1517,78881,,0.63,0.63,0.52,0,0,0.83,0.83,,0,0,47,4.4,4928980,5.9,0,0,0,0,23,1.5,1170,1.5
6073,1,9231,76,0,2015,A,,18,1124,88655801,0,0,1517,78881,,0.63,0.63,0.52,0,0,0.83,0.83,,0,0,47,4.4,4928980,5.9,0,0,0,0,23,1.5,1170,1.5
6073,1,92312,77,0,2015,A,,2,27,1734223,0,0,1231,64033,,0.31,0.05,0.03,0,0,0.59,0.59,,0,0,-1,-3.6,203380,13.3,0,0,0,0,164,15.4,8534,15.4
6073,1,923120,78,0,2015,A,,2,27,1734223,0,0,1231,64033,,0.31,0.05,0.03,0,0,0.59,0.59,,0,0,-1,-3.6,203380,13.3,0,0,0,0,164,15.4,8534,15.4
6073,1,92313,77,0,2015,A,,11,380,28953704,0,0,1465,76194,,0.66,0.53,0.46,0,0,0.87,0.87,,0,0,17,4.7,1373121,5,0,0,0,0,5,0.3,267,0.4
6073,1,923130,78,0,2015,A,,11,380,28953704,0,0,1465,76194,,0.66,0.53,0.46,0,0,0.87,0.87,,0,0,17,4.7,1373121,5,0,0,0,0,5,0.3,267,0.4
6073,1,92314,77,0,2015,A,,5,717,57967874,0,0,1555,80867,,1.19,1.59,1.46,0,0,0.92,0.92,,0,0,30,4.4,3352479,6.1,0,0,0,0,25,1.6,1320,1.7
6073,1,923140,78,0,2015,A,,5,717,57967874,0,0,1555,80867,,1.19,1.59,1.46,0,0,0.92,0.92,,0,0,30,4.4,3352479,6.1,0,0,0,0,25,1.6,1320,1.7
6073,1,924,75,0,2015,A,,12,488,35530746,0,0,1402,72884,,0.2,0.5,0.42,0,0,0.84,0.84,,-1,-7.7,8,1.7,481930,1.4,0,0,0,0,-1,-0.1,-96,-0.1
6073,1,9241,76,0,2015,A,,12,488,35530746,0,0,1402,72884,,0.2,0.5,0.42,0,0,0.84,0.84,,-1,-7.7,8,1.7,481930,1.4,0,0,0,0,-1,-0.1,-96,-0.1
6073,1,92411,77,0,2015,A,,1,9,1118118,0,0,2325,120878,,0.32,0.05,0.06,0,0,1,1,,-1,-50,1,12.5,177195,18.8,0,0,0,0,132,6,6827,6
6073,1,924110,78,0,2015,A,,1,9,1118118,0,0,2325,120878,,0.32,0.05,0.06,0,0,1,1,,-1,-50,1,12.5,177195,18.8,0,0,0,0,132,6,6827,6
6073,1,92412,77,0,2015,A,,11,478,34412628,0,0,1384,71955,,0.19,0.59,0.53,0,0,0.9,0.9,,0,0,6,1.3,304735,0.9,0,0,0,0,-6,-0.4,-307,-0.4
6073,1,924120,78,0,2015,A,,11,478,34412628,0,0,1384,71955,,0.19,0.59,0.53,0,0,0.9,0.9,,0,0,6,1.3,304735,0.9,0,0,0,0,-6,-0.4,-307,-0.4
6073,1,925,75,0,2015,A,,2,5,467072,0,0,1996,103794,,1.29,0.05,0.04,0,0,0.88,0.88,,0,0,-2,-28.6,-456805,-49.4,0,0,0,0,-427,-17.6,-22189,-17.6
6073,1,9251,76,0,2015,A,,2,5,467072,0,0,1996,103794,,1.29,0.05,0.04,0,0,0.88,0.88,,0,0,-2,-28.6,-456805,-49.4,0,0,0,0,-427,-17.6,-22189,-17.6
6073,1,92511,77,0,2015,A,,1,1,102758,0,0,3952,205516,,0.96,0.01,0.01,0,0,1.69,1.69,,0,0,-2,-66.7,-465936,-81.9,0,0,0,0,671,20.5,34908,20.5
6073,1,925110,78,0,2015,A,,1,1,102758,0,0,3952,205516,,0.96,0.01,0.01,0,0,1.69,1.69,,0,0,-2,-66.7,-465936,-81.9,0,0,0,0,671,20.5,34908,20.5
6073,1,92512,77,0,2015,A,,1,4,364314,0,0,1752,91079,,1.97,0.35,0.34,0,0,0.97,0.97,,0,0,0,0,9131,2.6,0,0,0,0,44,2.6,2283,2.6
6073,1,925120,78,0,2015,A,,1,4,364314,0,0,1752,91079,,1.97,0.35,0.34,0,0,0.97,0.97,,0,0,0,0,9131,2.6,0,0,0,0,44,2.6,2283,2.6
6073,1,926,75,0,2015,A,,22,1575,147517269,0,0,1801,93672,,0.24,0.67,0.65,0,0,0.97,0.97,,-3,-12,-25,-1.6,559609,0.4,0,0,0,0,35,2,1843,2
6073,1,9261,76,0,2015,A,,22,1575,147517269,0,0,1801,93672,,0.24,0.67,0.65,0,0,0.97,0.97,,-3,-12,-25,-1.6,559609,0.4,0,0,0,0,35,2,1843,2
