area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
48113,1,52,74,0,2017,A,,4,669,100617281,0,0,2892,150400,,0.65,4.43,4.88,0,0,1.1,1.1,,0,0,-125,-15.7,-11843261,-10.5,0,0,0,0,166,6.1,8673,6.1
48113,1,522,75,0,2017,A,,2,18,2264093,0,0,2465,128156,,0.39,0.25,0.3,0,0,1.22,1.22,,0,0,0,0,25359,1.1,0,0,0,0,17,0.7,835,0.7
48113,1,5222,76,0,2017,A,,2,18,2264093,0,0,2465,128156,,0.39,0.25,0.3,0,0,1.22,1.22,,0,0,0,0,25359,1.1,0,0,0,0,17,0.7,835,0.7
48113,1,52229,77,0,2017,A,,2,18,2264093,0,0,2465,128156,,0.39,0.25,0.3,0,0,1.22,1.22,,0,0,0,0,25359,1.1,0,0,0,0,17,0.7,835,0.7
48113,1,522298,78,0,2017,A,,2,18,2264093,0,0,2465,128156,,0.84,0.66,0.64,0,0,1,1,,0,0,0,0,25359,1.1,0,0,0,0,17,0.7,835,0.7
48113,1,524,75,0,2017,A,,2,651,98353188,0,0,2904,151003,,1.94,8.33,7.55,0,0,0.91,0.91,,0,0,-125,-16.1,-11868620,-10.8,0,0,0,0,172,6.3,8949,6.3
48113,1,5241,76,0,2017,A,,1,634,96916317,0,0,2940,152865,,1.21,8.56,7.71,0,0,0.9,0.9,,0,0,-124,-16.4,-12031263,-11,0,0,0,0,177,6.4,9198,6.4
48113,1,52412,77,0,2017,A,,1,634,96916317,0,0,2940,152865,,1.21,8.56,7.71,0,0,0.9,0.9,,0,0,-124,-16.4,-12031263,-11,0,0,0,0,177,6.4,9198,6.4
48113,1,524128,78,0,2017,A,,1,634,96916317,0,0,2940,152865,,1.24,8.61,7.74,0,0,0.9,0.9,,0,0,-124,-16.4,-12031263,-11,0,0,0,0,177,6.4,9198,6.4
48113,1,5242,76,0,2017,A,,1,17,1436871,0,0,1594,82896,,4.92,4.1,3.11,0,0,0.74,0.74,,0,0,-1,-5.6,162643,12.8,0,0,0,0,200,14.3,10428,14.4
48113,1,52421,77,0,2017,A,,1,17,1436871,0,0,1594,82896,,8,15.6,13.02,0,0,0.82,0.82,,0,0,-1,-5.6,162643,12.8,0,0,0,0,200,14.3,10428,14.4
48113,1,524210,78,0,2017,A,,1,17,1436871,0,0,1594,82896,,8,15.6,13.02,0,0,0.82,0.82,,0,0,-1,-5.6,162643,12.8,0,0,0,0,200,14.3,10428,14.4
48113,1,54,74,0,2017,A,,3,111,13302862,0,0,2313,120297,,0.29,0.15,0.17,0,0,1.11,1.11,,0,0,-1,-0.9,405397,3.1,0,0,0,0,98,4.4,5141,4.5
48113,1,541,75,0,2017,A,,3,111,13302862,0,0,2313,120297,,0.29,0.15,0.17,0,0,1.11,1.11,,0,0,-1,-0.9,405397,3.1,0,0,0,0,98,4.4,5141,4.5
48113,1,5413,76,0,2017,A,,2,109,13117331,0,0,2323,120804,,0.32,0.19,0.22,0,0,1.16,1.16,,0,0,0,0,485398,3.8,0,0,0,0,98,4.4,5092,4.4
48113,1,54133,77,0,2017,A,,2,109,13117331,0,0,2323,120804,,0.32,0.2,0.23,0,0,1.15,1.15,,0,0,0,0,485398,3.8,0,0,0,0,98,4.4,5092,4.4
48113,1,541330,78,0,2017,A,,2,109,13117331,0,0,2323,120804,,0.32,0.2,0.23,0,0,1.15,1.15,,0,0,0,0,485398,3.8,0,0,0,0,98,4.4,5092,4.4
48113,1,5416,76,0,2017,A,,1,2,185531,0,0,1784,92766,,2.42,0.21,0.16,0,0,0.75,0.75,,0,0,-1,-33.3,-80001,-30.1,0,0,0,0,-18,-1,-951,-1
48113,1,54169,77,0,2017,A,,1,2,185531,0,0,1784,92766,,18.29,1.34,1.03,0,0,0.77,0.77,,0,0,-1,-33.3,-80001,-30.1,0,0,0,0,-18,-1,-951,-1
48113,1,541690,78,0,2017,A,,1,2,185531,0,0,1784,92766,,18.29,1.34,1.03,0,0,0.77,0.77,,0,0,-1,-33.3,-80001,-30.1,0,0,0,0,-18,-1,-951,-1
48113,1,62,74,0,2017,A,,1,4647,402985563,0,0,1668,86718,,0.1,1,0.91,0,0,0.92,0.92,,0,0,127,2.8,28737514,7.7,0,0,0,0,76,4.8,3927,4.7
48113,1,622,75,0,2017,A,,1,4647,402985563,0,0,1668,86718,,0.34,1.16,1.03,0,0,0.89,0.89,,0,0,127,2.8,28737514,7.7,0,0,0,0,76,4.8,3927,4.7
48113,1,6221,76,0,2017,A,,1,4647,402985563,0,0,1668,86718,,0.34,1.18,1.05,0,0,0.89,0.89,,0,0,127,2.8,28737514,7.7,0,0,0,0,76,4.8,3927,4.7
48113,1,62211,77,0,2017,A,,1,4647,402985563,0,0,1668,86718,,0.34,1.18,1.05,0,0,0.89,0.89,,0,0,127,2.8,28737514,7.7,0,0,0,0,76,4.8,3927,4.7
48113,1,622110,78,0,2017,A,,1,4647,402985563,0,0,1668,86718,,0.34,1.18,1.05,0,0,0.89,0.89,,0,0,127,2.8,28737514,7.7,0,0,0,0,76,4.8,3927,4.7
48113,1,81,74,0,2017,A,,1,38,2029950,0,0,1018,52955,,0.75,0.71,0.59,0,0,0.82,0.82,,0,0,-2,-5,87136,4.5,0,0,0,0,80,8.5,4181,8.6
48113,1,812,75,0,2017,A,,1,38,2029950,0,0,1018,52955,,1.44,2.31,1.9,0,0,0.81,0.81,,0,0,-2,-5,87136,4.5,0,0,0,0,80,8.5,4181,8.6
48113,1,8122,76,0,2017,A,,1,38,2029950,0,0,1018,52955,,1.64,2.36,1.92,0,0,0.8,0.8,,0,0,-2,-5,87136,4.5,0,0,0,0,80,8.5,4181,8.6
48113,1,81222,77,0,2017,A,,1,38,2029950,0,0,1018,52955,,1.64,2.36,1.92,0,0,0.8,0.8,,0,0,-2,-5,87136,4.5,0,0,0,0,80,8.5,4181,8.6
48113,1,812220,78,0,2017,A,,1,38,2029950,0,0,1018,52955,,1.64,2.36,1.92,0,0,0.8,0.8,,0,0,-2,-5,87136,4.5,0,0,0,0,80,8.5,4181,8.6
48113,1,92,74,0,2017,A,,93,10935,1040890878,0,0,1831,95188,,0.49,0.61,0.54,0,0,0.87,0.87,,0,0,-49,-0.4,25757217,2.5,0,0,0,0,54,3,2771,3
48113,1,921,75,0,2017,A,,12,2318,211194527,0,0,1752,91101,,0.68,1.32,1.19,0,0,0.9,0.9,,0,0,-17,-0.7,4049690,2,0,0,0,0,46,2.7,2379,2.7
48113,1,9211,76,0,2017,A,,12,2318,211194527,0,0,1752,91101,,0.68,1.32,1.19,0,0,0.9,0.9,,0,0,-17,-0.7,4049690,2,0,0,0,0,46,2.7,2379,2.7
48113,1,92113,77,0,2017,A,,4,2104,188946695,0,0,1727,89825,,0.92,1.89,1.65,0,0,0.88,0.88,,0,0,-14,-0.7,3478354,1.9,0,0,0,0,43,2.6,2268,2.6
48113,1,921130,78,0,2017,A,,4,2104,188946695,0,0,1727,89825,,0.92,1.89,1.65,0,0,0.88,0.88,,0,0,-14,-0.7,3478354,1.9,0,0,0,0,43,2.6,2268,2.6
48113,1,92119,77,0,2017,A,,8,215,22247832,0,0,1992,103599,,0.61,0.49,0.49,0,0,1.01,1.01,,0,0,-2,-0.9,571336,2.6,0,0,0,0,67,3.5,3477,3.5
48113,1,921190,78,0,2017,A,,8,215,22247832,0,0,1992,103599,,0.61,0.49,0.49,0,0,1.01,1.01,,0,0,-2,-0.9,571336,2.6,0,0,0,0,67,3.5,3477,3.5
48113,1,922,75,0,2017,A,,12,2915,292384052,0,0,1929,100320,,0.44,0.97,0.79,0,0,0.82,0.82,,0,0,-13,-0.4,8204213,2.9,0,0,0,0,62,3.3,3256,3.4
48113,1,9221,76,0,2017,A,,12,2915,292384052,0,0,1929,100320,,0.44,0.97,0.79,0,0,0.82,0.82,,0,0,-13,-0.4,8204213,2.9,0,0,0,0,62,3.3,3256,3.4
48113,1,92211,77,0,2017,A,,1,278,25608747,0,0,1774,92256,,0.21,0.71,0.59,0,0,0.84,0.84,,0,0,16,6.1,1796074,7.5,0,0,0,0,24,1.4,1252,1.4
48113,1,922110,78,0,2017,A,,1,278,25608747,0,0,1774,92256,,0.21,0.71,0.59,0,0,0.84,0.84,,0,0,16,6.1,1796074,7.5,0,0,0,0,24,1.4,1252,1.4
48113,1,92212,77,0,2017,A,,6,1445,162688404,0,0,2165,112581,,0.43,0.89,0.75,0,0,0.85,0.85,,0,0,-4,-0.3,4061970,2.6,0,0,0,0,59,2.8,3089,2.8
48113,1,922120,78,0,2017,A,,6,1445,162688404,0,0,2165,112581,,0.43,0.89,0.75,0,0,0.85,0.85,,0,0,-4,-0.3,4061970,2.6,0,0,0,0,59,2.8,3089,2.8
48113,1,92213,77,0,2017,A,,1,216,24656368,0,0,2192,113974,,0.39,0.88,0.72,0,0,0.82,0.82,,0,0,2,0.9,1281993,5.5,0,0,0,0,93,4.4,4833,4.4
48113,1,922130,78,0,2017,A,,1,216,24656368,0,0,2192,113974,,0.39,0.88,0.72,0,0,0.82,0.82,,0,0,2,0.9,1281993,5.5,0,0,0,0,93,4.4,4833,4.4
48113,1,92214,77,0,2017,A,,2,894,71744142,0,0,1543,80228,,1.97,2.06,1.84,0,0,0.89,0.89,,0,0,-45,-4.8,-537445,-0.7,0,0,0,0,63,4.3,3251,4.2
48113,1,922140,78,0,2017,A,,2,894,71744142,0,0,1543,80228,,1.97,2.06,1.84,0,0,0.89,0.89,,0,0,-45,-4.8,-537445,-0.7,0,0,0,0,63,4.3,3251,4.2
48113,1,92219,77,0,2017,A,,2,81,7686391,0,0,1819,94602,,0.41,0.28,0.22,0,0,0.79,0.79,,0,0,17,26.6,1601621,26.3,0,0,0,0,-5,-0.3,-226,-0.2
48113,1,922190,78,0,2017,A,,2,81,7686391,0,0,1819,94602,,0.41,0.28,0.22,0,0,0.79,0.79,,0,0,17,26.6,1601621,26.3,0,0,0,0,-5,-0.3,-226,-0.2
48113,1,923,75,0,2017,A,,21,1686,162154433,0,0,1850,96196,,1.03,0.77,0.67,0,0,0.87,0.87,,-1,-4.5,-68,-3.9,-344874,-0.2,0,0,0,0,68,3.8,3542,3.8
48113,1,9231,76,0,2017,A,,21,1686,162154433,0,0,1850,96196,,1.03,0.77,0.67,0,0,0.87,0.87,,-1,-4.5,-68,-3.9,-344874,-0.2,0,0,0,0,68,3.8,3542,3.8
48113,1,92311,77,0,2017,A,,3,127,13168236,0,0,2002,104097,,3.62,2.39,1.85,0,0,0.77,0.77,,0,0,6,5,803745,6.5,0,0,0,0,42,2.1,2192,2.2
48113,1,923110,78,0,2017,A,,3,127,13168236,0,0,2002,104097,,3.62,2.39,1.85,0,0,0.77,0.77,,0,0,6,5,803745,6.5,0,0,0,0,42,2.1,2192,2.2
48113,1,92312,77,0,2017,A,,8,260,27697282,0,0,2047,106426,,1.71,0.37,0.31,0,0,0.84,0.84,,-1,-11.1,-10,-3.7,-149976,-0.5,0,0,0,0,60,3,3097,3
48113,1,923120,78,0,2017,A,,8,260,27697282,0,0,2047,106426,,1.71,0.37,0.31,0,0,0.84,0.84,,-1,-11.1,-10,-3.7,-149976,-0.5,0,0,0,0,60,3,3097,3
48113,1,92313,77,0,2017,A,,8,1214,112483704,0,0,1782,92668,,0.67,1.47,1.33,0,0,0.9,0.9,,0,0,-49,-3.9,-704868,-0.6,0,0,0,0,59,3.4,3049,3.4
48113,1,923130,78,0,2017,A,,8,1214,112483704,0,0,1782,92668,,0.67,1.47,1.33,0,0,0.9,0.9,,0,0,-49,-3.9,-704868,-0.6,0,0,0,0,59,3.4,3049,3.4
48113,1,92314,77,0,2017,A,,2,85,8805211,0,0,1990,103489,,0.67,0.14,0.15,0,0,1.03,1.03,,0,0,-15,-15,-293775,-3.2,0,0,0,0,240,13.7,12499,13.7
48113,1,923140,78,0,2017,A,,2,85,8805211,0,0,1990,103489,,0.67,0.14,0.15,0,0,1.03,1.03,,0,0,-15,-15,-293775,-3.2,0,0,0,0,240,13.7,12499,13.7
48113,1,924,75,0,2017,A,,3,705,77340741,0,0,2109,109677,,0.07,0.61,0.67,0,0,1.09,1.09,,0,0,-29,-4,-428718,-0.6,0,0,0,0,72,3.5,3748,3.5
48113,1,9241,76,0,2017,A,,3,705,77340741,0,0,2109,109677,,0.07,0.61,0.67,0,0,1.09,1.09,,0,0,-29,-4,-428718,-0.6,0,0,0,0,72,3.5,3748,3.5
48113,1,92411,77,0,2017,A,,1,701,77016471,0,0,2114,109932,,0.47,3.47,2.81,0,0,0.81,0.81,,0,0,-31,-4.2,-544679,-0.7,0,0,0,0,75,3.7,3914,3.7
48113,1,924110,78,0,2017,A,,1,701,77016471,0,0,2114,109932,,0.47,3.47,2.81,0,0,0.81,0.81,,0,0,-31,-4.2,-544679,-0.7,0,0,0,0,75,3.7,3914,3.7
48113,1,92412,77,0,2017,A,,2,5,324270,0,0,1361,70750,,0.05,0.01,0,0,0,0.76,0.76,,0,0,2,66.7,115961,55.7,0,0,0,0,-190,-12.3,-9886,-12.3
48113,1,924120,78,0,2017,A,,2,5,324270,0,0,1361,70750,,0.05,0.01,0,0,0,0.76,0.76,,0,0,2,66.7,115961,55.7,0,0,0,0,-190,-12.3,-9886,-12.3
48113,1,925,75,0,2017,A,,1,3,421319,0,0,2701,140440,,0.84,0.03,0.03,0,0,1.04,1.04,,0,0,0,0,13906,3.4,0,0,0,0,89,3.4,4636,3.4
48113,1,9251,76,0,2017,A,,1,3,421319,0,0,2701,140440,,0.84,0.03,0.03,0,0,1.04,1.04,,0,0,0,0,13906,3.4,0,0,0,0,89,3.4,4636,3.4
48113,1,92512,77,0,2017,A,,1,3,421319,0,0,2701,140440,,2.37,0.22,0.31,0,0,1.36,1.36,,0,0,0,0,13906,3.4,0,0,0,0,89,3.4,4636,3.4
48113,1,925120,78,0,2017,A,,1,3,421319,0,0,2701,140440,,2.37,0.22,0.31,0,0,1.36,1.36,,0,0,0,0,13906,3.4,0,0,0,0,89,3.4,4636,3.4
48113,1,926,75,0,2017,A,,34,1608,145189556,0,0,1737,90301,,0.57,0.57,0.47,0,0,0.82,0.82,,1,3,39,2.5,5990894,4.3,0,0,0,0,31,1.8,1573,1.8
48113,1,9261,76,0,2017,A,,34,1608,145189556,0,0,1737,90301,,0.57,0.57,0.47,0,0,0.82,0.82,,1,3,39,2.5,5990894,4.3,0,0,0,0,31,1.8,1573,1.8
48113,1,92611,77,0,2017,A,,6,151,9974224,0,0,1270,66054,,0.41,0.3,0.18,0,0,0.59,0.59,,1,20,17,12.7,805592,8.8,0,0,0,0,-48,-3.6,-2497,-3.6
48113,1,926110,78,0,2017,A,,6,151,9974224,0,0,1270,66054,,0.41,0.3,0.18,0,0,0.59,0.59,,1,20,17,12.7,805592,8.8,0,0,0,0,-48,-3.6,-2497,-3.6
48113,1,92612,77,0,2017,A,,7,647,53658996,0,0,1596,82989,,0.64,0.51,0.42,0,0,0.82,0.82,,0,0,3,0.5,1303443,2.5,0,0,0,0,33,2.1,1692,2.1
48113,1,926120,78,0,2017,A,,7,647,53658996,0,0,1596,82989,,0.64,0.51,0.42,0,0,0.82,0.82,,0,0,3,0.5,1303443,2.5,0,0,0,0,33,2.1,1692,2.1
48113,1,92613,77,0,2017,A,,1,4,451587,0,0,2171,112897,,0.61,0.03,0.03,0,0,0.72,0.72,,0,0,1,33.3,107790,31.4,0,0,0,0,-474,-17.9,-24622,-17.9
48113,1,926130,78,0,2017,A,,1,4,451587,0,0,2171,112897,,0.61,0.03,0.03,0,0,0.72,0.72,,0,0,1,33.3,107790,31.4,0,0,0,0,-474,-17.9,-24622,-17.9
48113,1,92614,77,0,2017,A,,4,257,24679214,0,0,1845,95966,,0.15,0.48,0.49,0,0,1.02,1.02,,0,0,-4,-1.5,-426,0,0,0,0,0,28,1.5,1498,1.6
48113,1,926140,78,0,2017,A,,4,257,24679214,0,0,1845,95966,,0.15,0.48,0.49,0,0,1.02,1.02,,0,0,-4,-1.5,-426,0,0,0,0,0,28,1.5,1498,1.6
48113,1,92615,77,0,2017,A,,16,549,56425535,0,0,1976,102763,,2.34,1.42,0.98,0,0,0.69,0.69,,0,0,22,4.2,3774495,7.2,0,0,0,0,56,2.9,2919,2.9
48113,1,926150,78,0,2017,A,,16,549,56425535,0,0,1976,102763,,2.34,1.42,0.98,0,0,0.69,0.69,,0,0,22,4.2,3774495,7.2,0,0,0,0,56,2.9,2919,2.9
48113,1,928,75,0,2017,A,,10,1701,152206250,0,0,1721,89498,,0.55,0.26,0.22,0,0,0.87,0.87,,0,0,39,2.3,8272106,5.7,0,0,0,0,55,3.3,2891,3.3
48113,1,9281,76,0,2017,A,,10,1701,152206250,0,0,1721,89498,,0.55,0.26,0.22,0,0,0.87,0.87,,0,0,39,2.3,8272106,5.7,0,0,0,0,55,3.3,2891,3.3
48113,1,92811,77,0,2017,A,,7,660,54667469,0,0,1593,82819,,0.45,0.11,0.09,0,0,0.81,0.81,,0,0,-58,-8.1,-2577559,-4.5,0,0,0,0,60,3.9,3128,3.9
48113,1,928110,78,0,2017,A,,7,660,54667469,0,0,1593,82819,,0.45,0.11,0.09,0,0,0.81,0.81,,0,0,-58,-8.1,-2577559,-4.5,0,0,0,0,60,3.9,3128,3.9
48113,1,92812,77,0,2017,A,,3,1041,97538781,0,0,1803,93735,,1.13,2.67,2.05,0,0,0.77,0.77,,0,0,97,10.3,10849665,12.5,0,0,0,0,36,2,1863,2
48113,1,928120,78,0,2017,A,,3,1041,97538781,0,0,1803,93735,,1.13,2.67,2.05,0,0,0.77,0.77,,0,0,97,10.3,10849665,12.5,0,0,0,0,36,2,1863,2
48113,2,10,71,0,2017,A,,65,21846,1741270207,0,0,1533,79706,,0.12,0.4,0.45,0,0,1.13,1.13,,-3,-4.4,1905,9.6,110239409,6.8,0,0,0,0,-40,-2.5,-2087,-2.6
48113,2,101,72,0,2017,A,N,1,0,0,0,0,0,0,N,0.07,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48113,2,1012,73,0,2017,A,N,1,0,0,0,0,0,0,N,0.07,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48113,2,102,72,0,2017,A,N,64,0,0,0,0,0,0,N,0.12,0,0,0,0,0,0,N,-3,-4.5,0,0,0,0,0,0,0,0,0,0,0,0
48113,2,1025,73,0,2017,A,,32,18353,1560871287,0,0,1635,85046,,0.28,0.59,0.71,0,0,1.2,1.2,,-5,-13.5,1878,11.4,105575949,7.3,0,0,0,0,-64,-3.8,-3286,-3.7
48113,2,1028,73,0,2017,A,N,31,0,0,0,0,0,0,N,0.08,0,0,0,0,0,0,N,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0
48113,2,23,74,0,2017,A,N,1,0,0,0,0,0,0,N,0.07,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
