PolygonLayer2_label,Value0,,,,,,,,,,,,,,,,,,,,,
48117,"Deaf Smith County, TX",2009,5.2,2010,5.8,2011,5.4,2012,4.7,2013,4.5,2014,3.6,2015,3.1,2016,3.1,2017,3.1,Median Household Income (2017),"$42,698 ",72.10%
48119,"Delta County, TX",2009,8.7,2010,7.9,2011,8.1,2012,6.7,2013,6.3,2014,6,2015,4.6,2016,3.8,2017,3.3,Median Household Income (2017),"$41,644 ",70.40%
48121,"Denton County, TX",2009,7.1,2010,7.1,2011,6.6,2012,5.7,2013,5.4,2014,4.4,2015,3.6,2016,3.4,2017,3.3,Median Household Income (2017),"$86,462 ",146.10%
48123,"DeWitt County, TX",2009,7.5,2010,7.8,2011,6.4,2012,4.8,2013,4.7,2014,3.8,2015,4,2016,5.5,2017,4.4,Median Household Income (2017),"$47,657 ",80.50%
48125,"Dickens County, TX",2009,7.2,2010,11.3,2011,15.3,2012,10.7,2013,9.2,2014,6.3,2015,4.6,2016,4.9,2017,4.7,Median Household Income (2017),"$38,702 ",65.40%
48127,"Dimmit County, TX",2009,10,2010,10.5,2011,7.7,2012,5.8,2013,5,2014,3.8,2015,4.6,2016,7.1,2017,5.1,Median Household Income (2017),"$35,696 ",60.30%
48129,"Donley County, TX",2009,5.8,2010,6.9,2011,6.4,2012,5.9,2013,5.1,2014,4.8,2015,4.1,2016,4.1,2017,3.6,Median Household Income (2017),"$41,867 ",70.70%
48131,"Duval County, TX",2009,10.9,2010,11.6,2011,9.4,2012,7,2013,6.4,2014,5.6,2015,8.1,2016,10.9,2017,7.7,Median Household Income (2017),"$33,495 ",56.60%
48133,"Eastland County, TX",2009,7.5,2010,8.6,2011,7.7,2012,6.7,2013,6,2014,4.8,2015,4.7,2016,5.4,2017,4.3,Median Household Income (2017),"$39,620 ",66.90%
48135,"Ector County, TX",2009,8.1,2010,8.3,2011,6.1,2012,4.6,2013,4.3,2014,3.4,2015,4.6,2016,6.4,2017,4.1,Median Household Income (2017),"$54,422 ",91.90%
48137,"Edwards County, TX",2009,7.1,2010,7.1,2011,6.6,2012,6.4,2013,5.9,2014,4.3,2015,4.6,2016,4.6,2017,3.2,Median Household Income (2017),"$35,164 ",59.40%
48139,"Ellis County, TX",2009,8,2010,8,2011,7.8,2012,6.8,2013,6.2,2014,4.9,2015,3.9,2016,3.7,2017,3.4,Median Household Income (2017),"$71,512 ",120.80%
48141,"El Paso County, TX",2009,8.8,2010,9.2,2011,9.5,2012,8.5,2013,7.9,2014,6.4,2015,5.2,2016,4.9,2017,4.6,Median Household Income (2017),"$44,120 ",74.50%
48143,"Erath County, TX",2009,6.3,2010,6.4,2011,6,2012,5.6,2013,5.4,2014,4.2,2015,3.9,2016,4.1,2017,3.4,Median Household Income (2017),"$48,230 ",81.50%
48145,"Falls County, TX",2009,8.7,2010,8.5,2011,8.3,2012,7.3,2013,7.1,2014,5.5,2015,4.2,2016,4.4,2017,4.2,Median Household Income (2017),"$35,988 ",60.80%
48147,"Fannin County, TX",2009,8.6,2010,8.1,2011,8.3,2012,7.1,2013,7,2014,5.3,2015,4.1,2016,3.8,2017,3.3,Median Household Income (2017),"$50,598 ",85.50%
48149,"Fayette County, TX",2009,5.5,2010,6.1,2011,5.8,2012,4.8,2013,4.4,2014,3.4,2015,3.3,2016,3.6,2017,3.2,Median Household Income (2017),"$56,320 ",95.10%
48151,"Fisher County, TX",2009,6,2010,7,2011,6.6,2012,5.4,2013,5.4,2014,4.5,2015,3.8,2016,4.3,2017,3.5,Median Household Income (2017),"$47,292 ",79.90%
48153,"Floyd County, TX",2009,6.5,2010,7.9,2011,7.7,2012,6.4,2013,8.8,2014,7.1,2015,5.5,2016,5,2017,5.5,Median Household Income (2017),"$41,390 ",69.90%
48155,"Foard County, TX",2009,5.7,2010,6.6,2011,7.3,2012,5.8,2013,5.2,2014,4.3,2015,4,2016,3.7,2017,3.4,Median Household Income (2017),"$35,007 ",59.10%
48157,"Fort Bend County, TX",2009,7.1,2010,7.6,2011,7.1,2012,6,2013,5.5,2014,4.5,2015,4.3,2016,5,2017,4.6,Median Household Income (2017),"$91,661 ",154.80%
48159,"Franklin County, TX",2009,6.8,2010,8.6,2011,8.2,2012,7.4,2013,6.5,2014,5.2,2015,4.9,2016,4.9,2017,4.6,Median Household Income (2017),"$44,358 ",74.90%
48161,"Freestone County, TX",2009,6.3,2010,8.2,2011,7.8,2012,6.7,2013,6.9,2014,5.6,2015,5.4,2016,6.7,2017,6.3,Median Household Income (2017),"$47,616 ",80.40%
48163,"Frio County, TX",2009,7.5,2010,7.3,2011,6.5,2012,5,2013,4.7,2014,3.6,2015,3.8,2016,4.9,2017,3.8,Median Household Income (2017),"$37,853 ",63.90%
48165,"Gaines County, TX",2009,6.3,2010,5.9,2011,5.1,2012,4.2,2013,4.2,2014,3.3,2015,3.2,2016,3.7,2017,3,Median Household Income (2017),"$52,138 ",88.10%
48167,"Galveston County, TX",2009,8.2,2010,9.1,2011,8.8,2012,7.6,2013,6.9,2014,5.6,2015,5,2016,5.3,2017,5.2,Median Household Income (2017),"$69,674 ",117.70%
48169,"Garza County, TX",2009,5.2,2010,5.9,2011,6,2012,5,2013,4.5,2014,3.7,2015,3.7,2016,3.9,2017,3.3,Median Household Income (2017),"$46,587 ",78.70%
48171,"Gillespie County, TX",2009,4.4,2010,5.5,2011,5.3,2012,4.7,2013,4.4,2014,3.5,2015,2.9,2016,2.8,2017,2.6,Median Household Income (2017),"$58,412 ",98.70%
48173,"Glasscock County, TX",2009,4.6,2010,4.8,2011,4.3,2012,4.1,2013,3.6,2014,2.7,2015,2.8,2016,3.9,2017,2.6,Median Household Income (2017),"$78,088 ",131.90%
48175,"Goliad County, TX",2009,6.9,2010,7.4,2011,6.5,2012,5.5,2013,5.2,2014,4.1,2015,4.4,2016,5.8,2017,4.9,Median Household Income (2017),"$52,403 ",88.50%
48177,"Gonzales County, TX",2009,5.5,2010,6.8,2011,6.2,2012,5.1,2013,5.1,2014,3.9,2015,3.7,2016,4.2,2017,3.5,Median Household Income (2017),"$45,052 ",76.10%
48179,"Gray County, TX",2009,8.1,2010,8.6,2011,6.8,2012,5.6,2013,5.2,2014,4,2015,5.6,2016,6.9,2017,5.3,Median Household Income (2017),"$46,599 ",78.70%
48181,"Grayson County, TX",2009,8,2010,8.2,2011,7.9,2012,6.8,2013,6.3,2014,4.8,2015,4,2016,3.8,2017,3.5,Median Household Income (2017),"$54,431 ",92.00%
48183,"Gregg County, TX",2009,7.1,2010,7.9,2011,7.1,2012,6.2,2013,5.9,2014,4.8,2015,4.9,2016,6.1,2017,5.1,Median Household Income (2017),"$47,208 ",79.70%
48185,"Grimes County, TX",2009,8.6,2010,8.9,2011,7.8,2012,6.4,2013,6,2014,4.8,2015,5.3,2016,6.6,2017,5.3,Median Household Income (2017),"$48,023 ",81.10%
48187,"Guadalupe County, TX",2009,6.4,2010,6.7,2011,6.5,2012,5.7,2013,5.5,2014,4.3,2015,3.5,2016,3.6,2017,3.3,Median Household Income (2017),"$66,886 ",113.00%
48189,"Hale County, TX",2009,6,2010,7.4,2011,7.5,2012,6.9,2013,13.3,2014,9.4,2015,6.3,2016,5.6,2017,5.1,Median Household Income (2017),"$43,570 ",73.60%
48191,"Hall County, TX",2009,8.2,2010,9.1,2011,8.7,2012,7.7,2013,7.1,2014,6.3,2015,5.3,2016,6.7,2017,6.2,Median Household Income (2017),"$32,980 ",55.70%
48193,"Hamilton County, TX",2009,5.6,2010,6.8,2011,6.3,2012,5.8,2013,6,2014,4.6,2015,4.7,2016,4.9,2017,3.9,Median Household Income (2017),"$44,230 ",74.70%
48195,"Hansford County, TX",2009,5.2,2010,4.3,2011,4.1,2012,3.4,2013,3.3,2014,2.5,2015,3,2016,3.1,2017,2.5,Median Household Income (2017),"$55,761 ",94.20%
48197,"Hardeman County, TX",2009,7.3,2010,8.3,2011,6.9,2012,5.9,2013,5.8,2014,4.9,2015,4.9,2016,3.9,2017,3.9,Median Household Income (2017),"$39,022 ",65.90%
48199,"Hardin County, TX",2009,8.5,2010,9.9,2011,9.5,2012,8.4,2013,8,2014,6.3,2015,5.6,2016,6.1,2017,6.1,Median Household Income (2017),"$58,829 ",99.40%
48201,"Harris County, TX",2009,7.6,2010,8.3,2011,7.8,2012,6.6,2013,6.1,2014,5,2015,4.6,2016,5.3,2017,5,Median Household Income (2017),"$58,664 ",99.10%
48203,"Harrison County, TX",2009,8.2,2010,9.4,2011,8.5,2012,7.4,2013,6.8,2014,5.5,2015,5.2,2016,6,2017,5.2,Median Household Income (2017),"$50,584 ",85.50%
48205,"Hartley County, TX",2009,4.1,2010,4.2,2011,3.9,2012,3.3,2013,3.1,2014,2.5,2015,2.1,2016,2,2017,2,Median Household Income (2017),"$69,000 ",116.60%
48207,"Haskell County, TX",2009,5.1,2010,5.4,2011,5.4,2012,5.3,2013,4.9,2014,3.9,2015,3.5,2016,4.2,2017,4.7,Median Household Income (2017),"$35,075 ",59.30%
48209,"Hays County, TX",2009,6.6,2010,7,2011,6.7,2012,5.8,2013,5.3,2014,4.3,2015,3.4,2016,3.3,2017,3.1,Median Household Income (2017),"$66,525 ",112.40%
48211,"Hemphill County, TX",2009,3.4,2010,3.9,2011,3.5,2012,2.9,2013,3,2014,2.4,2015,3.1,2016,3.7,2017,2.5,Median Household Income (2017),"$64,338 ",108.70%
48213,"Henderson County, TX",2009,8.1,2010,8.8,2011,8.5,2012,7.6,2013,7.1,2014,5.6,2015,4.9,2016,4.7,2017,4.2,Median Household Income (2017),"$44,500 ",75.20%
48215,"Hidalgo County, TX",2009,10.5,2010,11.8,2011,11.6,2012,10.6,2013,10.3,2014,8.8,2015,7.9,2016,7.8,2017,7.4,Median Household Income (2017),"$36,978 ",62.50%
48217,"Hill County, TX",2009,7.8,2010,8.4,2011,8.2,2012,6.9,2013,6.4,2014,5.3,2015,4.5,2016,4.4,2017,3.9,Median Household Income (2017),"$47,162 ",79.70%
48219,"Hockley County, TX",2009,6.7,2010,7.1,2011,6.3,2012,5.3,2013,5,2014,3.9,2015,4.2,2016,4.6,2017,3.7,Median Household Income (2017),"$48,449 ",81.80%
48221,"Hood County, TX",2009,7.2,2010,8.5,2011,7.9,2012,6.5,2013,6.1,2014,4.9,2015,4.5,2016,4.7,2017,4.2,Median Household Income (2017),"$64,687 ",109.30%
48223,"Hopkins County, TX",2009,6.1,2010,7.4,2011,7.3,2012,6.5,2013,5.8,2014,4.7,2015,4.2,2016,4,2017,3.6,Median Household Income (2017),"$44,925 ",75.90%
48225,"Houston County, TX",2009,9.1,2010,7.7,2011,7.8,2012,7.1,2013,6.2,2014,5,2015,4.5,2016,4.6,2017,4.2,Median Household Income (2017),"$37,723 ",63.70%
48227,"Howard County, TX",2009,7.3,2010,7.2,2011,6.5,2012,5.6,2013,5.4,2014,4.4,2015,4.6,2016,5.5,2017,4.3,Median Household Income (2017),"$46,899 ",79.20%
48229,"Hudspeth County, TX",2009,5.4,2010,7.9,2011,8,2012,7.5,2013,7,2014,6.3,2015,5.6,2016,6,2017,6,Median Household Income (2017),"$39,683 ",67.00%
48231,"Hunt County, TX",2009,8.2,2010,8.9,2011,8.8,2012,8.3,2013,7.4,2014,5.9,2015,4.7,2016,4.3,2017,3.9,Median Household Income (2017),"$53,421 ",90.20%
48233,"Hutchinson County, TX",2009,6.8,2010,8.4,2011,7.9,2012,6.5,2013,6.2,2014,4.4,2015,4.4,2016,5.6,2017,6,Median Household Income (2017),"$53,465 ",90.30%
48235,"Irion County, TX",2009,5.2,2010,5.3,2011,5.4,2012,4.6,2013,4.2,2014,3.7,2015,3.6,2016,3.2,2017,3,Median Household Income (2017),"$63,827 ",107.80%
48237,"Jack County, TX",2009,6.2,2010,7.8,2011,6.9,2012,5.8,2013,5.3,2014,3.7,2015,4.2,2016,4.9,2017,3.7,Median Household Income (2017),"$47,824 ",80.80%
48239,"Jackson County, TX",2009,7.4,2010,7,2011,6.2,2012,5.1,2013,5,2014,3.9,2015,3.7,2016,4.7,2017,4,Median Household Income (2017),"$49,350 ",83.40%
48241,"Jasper County, TX",2009,10.1,2010,12.4,2011,12.3,2012,10.6,2013,10.5,2014,8.1,2015,7.5,2016,7.7,2017,7.4,Median Household Income (2017),"$43,368 ",73.30%
48243,"Jeff Davis County, TX",2009,4.8,2010,4.9,2011,5,2012,4.9,2013,4.1,2014,3.6,2015,3.2,2016,2.9,2017,3.1,Median Household Income (2017),"$38,537 ",65.10%
48245,"Jefferson County, TX",2009,9.5,2010,11.3,2011,11.4,2012,11.1,2013,10.9,2014,8.3,2015,7,2016,7,2017,7.3,Median Household Income (2017),"$47,852 ",80.80%
48247,"Jim Hogg County, TX",2009,7.7,2010,10.3,2011,8.6,2012,6.6,2013,7.1,2014,6.1,2015,7.2,2016,9.5,2017,7.2,Median Household Income (2017),"$32,319 ",54.60%
48249,"Jim Wells County, TX",2009,9,2010,10,2011,7.9,2012,6.2,2013,6.1,2014,5.2,2015,7.9,2016,10.5,2017,7.5,Median Household Income (2017),"$40,681 ",68.70%
48251,"Johnson County, TX",2009,8.2,2010,8.7,2011,7.8,2012,6.6,2013,6.1,2014,5,2015,4.4,2016,4.4,2017,3.8,Median Household Income (2017),"$61,813 ",104.40%
