PolygonLayer2_label,Value0,,,,,,,,,,,,,,,,,,,,,
fips3,fips4,year2,value2,Textbox18,ID20092,Textbox28,ID20102,Textbox31,ID20112,Textbox23,ID20122,Textbox34,ID20132,Textbox37,ID20142,Textbox40,ID20152,Textbox47,ID2016,Textbox13,Textbox24,
1000,Alabama,2009,11,2010,10.5,2011,9.6,2012,8,2013,7.2,2014,6.8,2015,6.1,2016,5.9,2017,4.4,Median Household Income (2017),"$48,193 ",
2000,Alaska,2009,7.7,2010,7.9,2011,7.6,2012,7.1,2013,7,2014,6.9,2015,6.5,2016,6.9,2017,7.2,Median Household Income (2017),"$74,058 ",
4000,Arizona,2009,9.9,2010,10.4,2011,9.5,2012,8.3,2013,7.7,2014,6.8,2015,6.1,2016,5.4,2017,4.9,Median Household Income (2017),"$56,508 ",
5000,Arkansas,2009,7.8,2010,8.2,2011,8.3,2012,7.6,2013,7.2,2014,6,2015,5,2016,3.9,2017,3.7,Median Household Income (2017),"$45,916 ",
6000,California,2009,11.2,2010,12.2,2011,11.7,2012,10.4,2013,8.9,2014,7.5,2015,6.2,2016,5.5,2017,4.8,Median Household Income (2017),"$71,785 ",
8000,Colorado,2009,7.3,2010,8.7,2011,8.4,2012,7.9,2013,6.9,2014,5,2015,3.9,2016,3.3,2017,2.8,Median Household Income (2017),"$69,113 ",
9000,Connecticut,2009,7.9,2010,9.1,2011,8.8,2012,8.3,2013,7.8,2014,6.6,2015,5.7,2016,5.1,2017,4.7,Median Household Income (2017),"$74,428 ",
10000,Delaware,2009,8.3,2010,8.4,2011,7.5,2012,7.2,2013,6.7,2014,5.7,2015,4.9,2016,4.5,2017,4.6,Median Household Income (2017),"$64,085 ",
11000,District of Columbia,2009,9.3,2010,9.4,2011,10.2,2012,9,2013,8.5,2014,7.8,2015,6.9,2016,6.1,2017,6.1,Median Household Income (2017),"$80,153 ",
12000,Florida,2009,10.4,2010,11.1,2011,10,2012,8.5,2013,7.2,2014,6.3,2015,5.5,2016,4.8,2017,4.2,Median Household Income (2017),"$52,582 ",
13000,Georgia,2009,9.9,2010,10.5,2011,10.2,2012,9.2,2013,8.2,2014,7.1,2015,6,2016,5.4,2017,4.7,Median Household Income (2017),"$56,117 ",
15000,Hawaii,2009,7.2,2010,6.9,2011,6.8,2012,6,2013,4.9,2014,4.4,2015,3.6,2016,2.9,2017,2.4,Median Household Income (2017),"$77,936 ",
16000,Idaho,2009,8.8,2010,9,2011,8.3,2012,7.2,2013,6.1,2014,4.9,2015,4.2,2016,3.8,2017,3.2,Median Household Income (2017),"$52,280 ",
17000,Illinois,2009,10.2,2010,10.4,2011,9.7,2012,9,2013,9,2014,7.1,2015,6,2016,5.8,2017,5,Median Household Income (2017),"$63,044 ",
18000,Indiana,2009,10.3,2010,10.4,2011,9.1,2012,8.3,2013,7.7,2014,6,2015,4.8,2016,4.4,2017,3.5,Median Household Income (2017),"$54,134 ",
19000,Iowa,2009,6.4,2010,6,2011,5.5,2012,5,2013,4.7,2014,4.2,2015,3.8,2016,3.6,2017,3.1,Median Household Income (2017),"$58,706 ",
20000,Kansas,2009,6.9,2010,7.1,2011,6.5,2012,5.7,2013,5.3,2014,4.5,2015,4.2,2016,4,2017,3.6,Median Household Income (2017),"$56,382 ",
21000,Kentucky,2009,10.3,2010,10.2,2011,9.4,2012,8.2,2013,8,2014,6.5,2015,5.3,2016,5.1,2017,4.9,Median Household Income (2017),"$48,332 ",
22000,Louisiana,2009,6.8,2010,8,2011,7.8,2012,7.1,2013,6.7,2014,6.4,2015,6.3,2016,6,2017,5.1,Median Household Income (2017),"$46,283 ",
23000,Maine,2009,8.1,2010,8.1,2011,7.9,2012,7.5,2013,6.6,2014,5.6,2015,4.4,2016,3.8,2017,3.3,Median Household Income (2017),"$55,980 ",
24000,Maryland,2009,7,2010,7.7,2011,7.2,2012,7,2013,6.6,2014,5.8,2015,5.1,2016,4.4,2017,4.1,Median Household Income (2017),"$80,711 ",
25000,Massachusetts,2009,8.1,2010,8.3,2011,7.3,2012,6.7,2013,6.7,2014,5.7,2015,4.8,2016,3.9,2017,3.7,Median Household Income (2017),"$77,385 ",
26000,Michigan,2009,13.7,2010,12.6,2011,10.4,2012,9.1,2013,8.8,2014,7.2,2015,5.4,2016,5,2017,4.6,Median Household Income (2017),"$54,840 ",
27000,Minnesota,2009,7.8,2010,7.4,2011,6.5,2012,5.6,2013,5,2014,4.2,2015,3.7,2016,3.9,2017,3.5,Median Household Income (2017),"$68,364 ",
28000,Mississippi,2009,9.5,2010,10.4,2011,10,2012,9,2013,8.5,2014,7.5,2015,6.4,2016,5.8,2017,5.1,Median Household Income (2017),"$43,595 ",
29000,Missouri,2009,9.3,2010,9.6,2011,8.5,2012,6.9,2013,6.7,2014,6.1,2015,5,2016,4.6,2017,3.8,Median Household Income (2017),"$53,506 ",
30000,Montana,2009,6.8,2010,7.3,2011,6.9,2012,6,2013,5.4,2014,4.7,2015,4.2,2016,4.1,2017,4,Median Household Income (2017),"$53,262 ",
31000,Nebraska,2009,4.6,2010,4.6,2011,4.4,2012,4,2013,3.8,2014,3.3,2015,3,2016,3.1,2017,2.9,Median Household Income (2017),"$59,913 ",
32000,Nevada,2009,11.3,2010,13.5,2011,13,2012,11.2,2013,9.6,2014,7.9,2015,6.8,2016,5.7,2017,5,Median Household Income (2017),"$57,932 ",
33000,New Hampshire,2009,6.2,2010,5.8,2011,5.4,2012,5.5,2013,5.1,2014,4.3,2015,3.4,2016,2.9,2017,2.7,Median Household Income (2017),"$73,638 ",
34000,New Jersey,2009,9.1,2010,9.5,2011,9.3,2012,9.3,2013,8.2,2014,6.8,2015,5.8,2016,5,2017,4.6,Median Household Income (2017),"$80,106 ",
35000,New Mexico,2009,7.5,2010,8.1,2011,7.5,2012,7.1,2013,6.9,2014,6.7,2015,6.5,2016,6.7,2017,6.2,Median Household Income (2017),"$47,086 ",
36000,New York,2009,8.3,2010,8.6,2011,8.3,2012,8.5,2013,7.7,2014,6.3,2015,5.3,2016,4.8,2017,4.7,Median Household Income (2017),"$64,783 ",
37000,North Carolina,2009,10.6,2010,10.9,2011,10.3,2012,9.3,2013,8,2014,6.3,2015,5.7,2016,5.1,2017,4.6,Median Household Income (2017),"$52,797 ",
38000,North Dakota,2009,4.1,2010,3.8,2011,3.5,2012,3.1,2013,2.9,2014,2.7,2015,2.8,2016,3.1,2017,2.6,Median Household Income (2017),"$62,400 ",
39000,Ohio,2009,10.3,2010,10.3,2011,8.8,2012,7.4,2013,7.5,2014,5.8,2015,4.9,2016,5,2017,5,Median Household Income (2017),"$54,077 ",
40000,Oklahoma,2009,6.4,2010,6.8,2011,5.9,2012,5.2,2013,5.3,2014,4.5,2015,4.4,2016,4.8,2017,4.3,Median Household Income (2017),"$50,051 ",
41000,Oregon,2009,11.3,2010,10.6,2011,9.5,2012,8.8,2013,7.9,2014,6.8,2015,5.6,2016,4.8,2017,4.1,Median Household Income (2017),"$60,123 ",
42000,Pennsylvania,2009,8,2010,8.5,2011,7.9,2012,7.8,2013,7.4,2014,5.9,2015,5.3,2016,5.4,2017,4.9,Median Household Income (2017),"$59,165 ",
44000,Rhode Island,2009,11,2010,11.2,2011,11,2012,10.4,2013,9.3,2014,7.7,2015,6,2016,5.2,2017,4.5,Median Household Income (2017),"$62,923 ",
45000,South Carolina,2009,11.2,2010,11.2,2011,10.6,2012,9.2,2013,7.6,2014,6.5,2015,6,2016,5,2017,4.3,Median Household Income (2017),"$50,675 ",
46000,South Dakota,2009,4.9,2010,5,2011,4.7,2012,4.3,2013,3.8,2014,3.4,2015,3.1,2016,3,2017,3.3,Median Household Income (2017),"$56,871 ",
47000,Tennessee,2009,10.5,2010,9.7,2011,9,2012,7.8,2013,7.8,2014,6.6,2015,5.6,2016,4.7,2017,3.7,Median Household Income (2017),"$51,319 ",
48000,Texas,2009,7.6,2010,8.1,2011,7.8,2012,6.7,2013,6.3,2014,5.1,2015,4.4,2016,4.6,2017,4.3,Median Household Income (2017),"$59,195 ",
49000,Utah,2009,7.3,2010,7.8,2011,6.7,2012,5.4,2013,4.6,2014,3.8,2015,3.6,2016,3.4,2017,3.2,Median Household Income (2017),"$68,395 ",
50000,Vermont,2009,6.6,2010,6.1,2011,5.5,2012,5,2013,4.4,2014,4,2015,3.6,2016,3.2,2017,3,Median Household Income (2017),"$58,271 ",
51000,Virginia,2009,6.7,2010,7.1,2011,6.6,2012,6.1,2013,5.7,2014,5.2,2015,4.5,2016,4.1,2017,3.8,Median Household Income (2017),"$71,518 ",
53000,Washington,2009,9.2,2010,10,2011,9.3,2012,8.1,2013,7,2014,6.1,2015,5.7,2016,5.3,2017,4.8,Median Household Income (2017),"$70,942 ",
54000,West Virginia,2009,7.7,2010,8.7,2011,8.1,2012,7.5,2013,6.8,2014,6.6,2015,6.7,2016,6.1,2017,5.2,Median Household Income (2017),"$43,238 ",
55000,Wisconsin,2009,8.6,2010,8.7,2011,7.8,2012,7,2013,6.7,2014,5.4,2015,4.5,2016,4,2017,3.3,Median Household Income (2017),"$59,300 ",
56000,Wyoming,2009,6.3,2010,6.4,2011,5.8,2012,5.3,2013,4.7,2014,4.1,2015,4.3,2016,5.3,2017,4.2,Median Household Income (2017),"$61,279 ",
72000,Puerto Rico,2009,15.3,2010,16.4,2011,16,2012,14.5,2013,14.3,2014,13.9,2015,12,2016,11.8,2017,10.8,Median Household Income (2017),,
